,positive_bert,negative_bert,neutral_bert
108,0.48006815,0.102255344,0.41767654
109,0.21516776,0.033266105,0.7515661
110,0.012607855,0.79475546,0.19263674
111,0.06551693,0.042560242,0.89192283
112,0.22739492,0.051977165,0.72062796
113,0.12641567,0.04231046,0.8312739
114,0.82534087,0.011449808,0.16320927
115,0.6897508,0.010581399,0.2996678
116,0.55311394,0.082407124,0.36447898
117,0.15899558,0.11671881,0.7242856
118,0.4361968,0.033043224,0.53075993
119,0.53239995,0.079362296,0.38823774
120,0.9100573,0.011592706,0.07834996
121,0.9281657,0.0083137015,0.063520595
122,0.60453975,0.06987616,0.3255841
123,0.4466366,0.14116865,0.4121948
124,0.1099097,0.06700484,0.82308537
125,0.036033258,0.28092867,0.68303806
126,0.088205874,0.065139726,0.8466544
127,0.109135255,0.064686164,0.8261786
128,0.2803147,0.051164523,0.66852075
129,0.7122295,0.01898504,0.26878548
130,0.40823486,0.082703575,0.5090615
131,0.44749522,0.063890174,0.48861462
132,0.04495741,0.0987916,0.856251
133,0.93869925,0.0030121952,0.058288526
134,0.36310765,0.102039315,0.53485304
135,0.6728861,0.01572419,0.31138974
136,0.1072773,0.016817011,0.87590563
137,0.05769704,0.06271196,0.87959105
138,0.062931634,0.04091928,0.8961491
139,0.96844137,0.0050809784,0.026477648
140,0.5699447,0.108082436,0.32197285
141,0.13072181,0.04051035,0.82876784
142,0.7845747,0.031498212,0.18392713
143,0.6476116,0.013151916,0.33923647
144,0.118561886,0.010437455,0.8710007
145,0.15247405,0.062050916,0.7854751
146,0.90159124,0.011886905,0.08652187
147,0.143161,0.0119873,0.84485173
148,0.094315745,0.10084984,0.8048344
149,0.097018026,0.05353666,0.84944534
150,0.9508239,0.010994086,0.038181957
151,0.16217372,0.22542663,0.6123997
152,0.74890727,0.021351114,0.22974162
153,0.4001677,0.06057652,0.5392558
154,0.25520214,0.09054596,0.65425193
155,0.17600627,0.014610348,0.8093834
156,0.080044046,0.105377376,0.8145786
157,0.48580796,0.053241525,0.46095055
158,0.020542488,0.6622608,0.3171968
159,0.31732914,0.056200128,0.6264708
160,0.05186426,0.23262784,0.7155079
161,0.0134462705,0.73872447,0.24782926
162,0.051228747,0.25350067,0.69527066
163,0.036269,0.28690562,0.67682534
164,0.20323113,0.08798171,0.7087871
165,0.013563268,0.80364,0.18279675
166,0.30550724,0.08360832,0.6108844
167,0.032476936,0.02789778,0.9396254
168,0.05066977,0.11384442,0.83548576
169,0.07670076,0.50400674,0.4192925
170,0.07363781,0.15063387,0.7757283
171,0.076045215,0.22549422,0.69846064
172,0.12209586,0.1039949,0.77390933
173,0.008981149,0.8088182,0.18220066
174,0.0073269606,0.9339768,0.058696233
175,0.013870546,0.8949675,0.09116196
176,0.9825402,0.005353877,0.012105863
177,0.91696787,0.007209096,0.07582309
178,0.22552367,0.09361119,0.6808651
179,0.717188,0.01763083,0.26518115
180,0.52829826,0.056653265,0.41504848
181,0.027398163,0.03031593,0.9422859
182,0.11309876,0.14897679,0.73792446
183,0.45534104,0.08972492,0.454934
184,0.024148326,0.07714535,0.89870626
185,0.94963336,0.004989586,0.04537709
186,0.12836596,0.08523221,0.78640175
187,0.03731756,0.06884741,0.89383507
188,0.25170687,0.015961833,0.73233134
189,0.12551072,0.04111298,0.8333763
190,0.039637126,0.4102883,0.5500746
191,0.11396797,0.0675284,0.8185036
192,0.08298792,0.036157127,0.88085496
193,0.466232,0.04368208,0.4900859
194,0.08714733,0.076361254,0.83649135
195,0.4466366,0.14116865,0.4121948
196,0.73541343,0.03841083,0.22617573
197,0.6172542,0.01207392,0.37067187
198,0.79602766,0.01995246,0.18401988
199,0.52829826,0.056653265,0.41504848
200,0.40823486,0.082703575,0.5090615
201,0.41718417,0.11042396,0.47239184
202,0.4425168,0.093417704,0.46406552
203,0.028226897,0.2775984,0.69417465
204,0.29767427,0.29348123,0.40884444
205,0.2191551,0.038382437,0.74246246
206,0.96670604,0.006674506,0.026619412
207,0.6731721,0.04485435,0.2819735
208,0.07544254,0.23252802,0.6920294
209,0.31727922,0.015357687,0.66736305
210,0.75163007,0.011062543,0.23730744
211,0.41718417,0.11042396,0.47239184
212,0.8016401,0.008557887,0.18980205
213,0.33448067,0.14595523,0.51956415
214,0.20176816,0.03314619,0.76508564
215,0.029130213,0.31354454,0.65732527
216,0.10889539,0.07949618,0.81160843
217,0.64852405,0.051773585,0.29970238
218,0.014902626,0.6951064,0.28999096
219,0.9630673,0.0027851795,0.034147557
220,0.044122905,0.48029464,0.47558245
221,0.9428392,0.0050866916,0.052074175
222,0.6012784,0.06043013,0.33829144
223,0.14898017,0.0693337,0.78168607
224,0.97063047,0.0068660695,0.022503443
225,0.014393032,0.76457846,0.22102846
226,0.30038747,0.020118074,0.67949444
227,0.33130804,0.019868778,0.6488231
228,0.049650848,0.032077674,0.91827154
229,0.109857716,0.028435333,0.861707
230,0.03131503,0.04745066,0.92123437
231,0.049930606,0.20916526,0.7409041
232,0.8989931,0.013981532,0.08702538
233,0.7216703,0.005267797,0.27306184
234,0.38478488,0.10943207,0.505783
235,0.82107615,0.0106292935,0.16829462
236,0.031727023,0.582709,0.38556397
237,0.08096874,0.1293282,0.7897031
238,0.7990632,0.012160687,0.18877612
239,0.053213157,0.027453357,0.91933346
240,0.8574834,0.007888733,0.13462786
241,0.9190333,0.019465834,0.061500866
242,0.58887607,0.02558832,0.38553566
243,0.36899608,0.0051682433,0.6258357
244,0.9325352,0.0047587757,0.0627061
245,0.8942213,0.009372914,0.096405774
246,0.8852629,0.009404667,0.10533236
247,0.37577018,0.06379937,0.56043047
248,0.037683975,0.3910123,0.5713037
249,0.18266754,0.10774262,0.7095898
250,0.93368375,0.006477783,0.059838478
251,0.38478488,0.10943207,0.505783
252,0.41718417,0.11042396,0.47239184
253,0.41718417,0.11042396,0.47239184
254,0.40823486,0.082703575,0.5090615
255,0.7260227,0.012702625,0.2612747
256,0.012300432,0.4904714,0.49722812
257,0.098502554,0.014244362,0.88725317
258,0.4425168,0.093417704,0.46406552
259,0.02918544,0.7722345,0.19858006
260,0.5710199,0.043290336,0.3856898
261,0.3284236,0.014588406,0.656988
262,0.55311394,0.082407124,0.36447898
263,0.88991296,0.0059587904,0.10412827
264,0.18984303,0.14397451,0.6661825
265,0.79602766,0.01995246,0.18401988
266,0.9588475,0.003613726,0.03753874
267,0.21748878,0.05581352,0.7266977
268,0.18984303,0.14397451,0.6661825
269,0.5397782,0.021004094,0.43921772
270,0.1787483,0.01218082,0.8090709
271,0.6721238,0.01803252,0.3098437
272,0.98006254,0.00441547,0.015521999
273,0.0645262,0.033613566,0.90186024
274,0.25897244,0.012956676,0.72807086
275,0.9531386,0.0046585174,0.042202935
276,0.14446706,0.306902,0.54863095
277,0.047466453,0.3261842,0.6263493
278,0.03197122,0.35786805,0.6101607
279,0.12521832,0.054243784,0.82053787
280,0.8554173,0.014654778,0.1299279
281,0.97369516,0.002578214,0.02372665
282,0.85470283,0.013176613,0.13212056
283,0.9588475,0.003613726,0.03753874
284,0.13016124,0.07269553,0.79714316
285,0.9154752,0.011936847,0.07258793
286,0.9531386,0.0046585174,0.042202935
287,0.9756429,0.004345024,0.020012062
288,0.14760208,0.08072915,0.7716688
289,0.48006815,0.102255344,0.41767654
290,0.8554173,0.014654778,0.1299279
291,0.07771311,0.048671257,0.87361556
292,0.10886165,0.050346956,0.84079134
293,0.17550522,0.044983063,0.77951175
294,0.22724517,0.24338293,0.5293719
295,0.13502087,0.09426034,0.77071875
296,0.49719816,0.037689786,0.46511203
297,0.05887604,0.016496599,0.92462736
298,0.82516724,0.039637893,0.1351949
299,0.38478488,0.10943207,0.505783
300,0.3338783,0.07111504,0.5950067
301,0.41534325,0.09492476,0.48973197
302,0.8554173,0.014654778,0.1299279
303,0.035665546,0.10438845,0.859946
304,0.11309794,0.064401776,0.8225003
305,0.074942276,0.07158276,0.85347503
306,0.057573527,0.549906,0.3925205
307,0.1815659,0.023544079,0.79489005
308,0.881854,0.022386434,0.09575954
309,0.65121794,0.07108638,0.27769563
310,0.21040727,0.033650603,0.7559421
311,0.65121794,0.07108638,0.27769563
312,0.65121794,0.07108638,0.27769563
313,0.65121794,0.07108638,0.27769563
314,0.20216486,0.035263244,0.7625719
315,0.22421084,0.054798033,0.7209911
316,0.98271185,0.002680555,0.014607626
317,0.9698748,0.0058314344,0.02429378
318,0.88940734,0.004898666,0.105693966
319,0.03397998,0.0096827205,0.9563373
320,0.8917472,0.0025000328,0.10575272
321,0.97522575,0.0044076205,0.020366605
322,0.023684094,0.2017907,0.77452517
323,0.30742538,0.07184028,0.6207344
324,0.8554173,0.014654778,0.1299279
325,0.03082954,0.053798042,0.9153725
326,0.80846137,0.019976357,0.17156227
327,0.52829826,0.056653265,0.41504848
328,0.4425168,0.093417704,0.46406552
329,0.40823486,0.082703575,0.5090615
330,0.41718417,0.11042396,0.47239184
331,0.56540716,0.023166098,0.41142678
332,0.40823486,0.082703575,0.5090615
333,0.105712764,0.3048648,0.5894224
334,0.07177929,0.14409932,0.7841214
335,0.38478488,0.10943207,0.505783
336,0.48171327,0.08014661,0.4381401
337,0.24054544,0.0938461,0.66560847
338,0.27714667,0.13017653,0.5926768
339,0.7388576,0.01317193,0.24797049
340,0.034808535,0.22908142,0.7361101
341,0.030935584,0.48376,0.48530436
342,0.91624904,0.007910361,0.07584062
343,0.2187025,0.02978892,0.7515086
344,0.38478488,0.10943207,0.505783
345,0.053090613,0.0680116,0.87889785
346,0.08794615,0.08172377,0.8303301
347,0.1411588,0.09515824,0.763683
348,0.059637845,0.6057945,0.33456767
349,0.88010085,0.011536305,0.10836284
350,0.21955654,0.084219515,0.69622386
351,0.65121794,0.07108638,0.27769563
352,0.65121794,0.07108638,0.27769563
353,0.1454097,0.0508856,0.8037047
354,0.8554173,0.014654778,0.1299279
355,0.8273294,0.012201752,0.16046886
356,0.80916476,0.02227375,0.16856144
357,0.17970379,0.053069804,0.7672264
358,0.18984303,0.14397451,0.6661825
359,0.18984303,0.14397451,0.6661825
360,0.5975197,0.0211735,0.3813068
361,0.02518706,0.601004,0.37380898
362,0.07717812,0.039271187,0.8835508
363,0.9674059,0.005782878,0.026811179
364,0.7356177,0.038217016,0.22616532
365,0.37933654,0.060925864,0.5597376
366,0.65121794,0.07108638,0.27769563
367,0.65121794,0.07108638,0.27769563
368,0.65121794,0.07108638,0.27769563
369,0.4475534,0.11400783,0.43843874
370,0.6844372,0.052735034,0.26282778
371,0.65121794,0.07108638,0.27769563
372,0.042083163,0.4579606,0.4999562
373,0.3927576,0.057038132,0.5502043
374,0.08430606,0.2044967,0.71119726
375,0.9832229,0.00427499,0.012502124
376,0.1572496,0.066124626,0.7766258
377,0.30418867,0.12828319,0.5675282
378,0.037377875,0.54178584,0.42083627
379,0.19696578,0.0449028,0.7581314
380,0.85892713,0.012360414,0.12871245
381,0.6422074,0.019418586,0.33837405
382,0.38795996,0.08490062,0.5271394
383,0.9192996,0.009517423,0.07118297
384,0.87385696,0.011802599,0.114340454
385,0.90403104,0.007684472,0.08828453
386,0.96755815,0.0045437235,0.027898123
387,0.41534325,0.09492476,0.48973197
388,0.4437386,0.014286207,0.54197514
389,0.04263375,0.301129,0.6562373
390,0.3338783,0.07111504,0.5950067
391,0.1557091,0.05141877,0.79287213
392,0.2392746,0.03452219,0.72620314
393,0.018801399,0.6231883,0.35801026
394,0.02219733,0.69854337,0.27925938
395,0.08907742,0.49633756,0.41458508
396,0.82956845,0.0111158155,0.15931576
397,0.3338783,0.07111504,0.5950067
398,0.42328823,0.05726811,0.5194437
399,0.85892713,0.012360414,0.12871245
400,0.09221304,0.018760445,0.8890265
401,0.9437576,0.006554397,0.049688056
402,0.65121794,0.07108638,0.27769563
403,0.74257916,0.016522134,0.24089868
404,0.36310765,0.102039315,0.53485304
405,0.45534104,0.08972492,0.454934
406,0.48006815,0.102255344,0.41767654
407,0.1384328,0.15200667,0.7095606
408,0.3425711,0.06525825,0.59217066
409,0.093750775,0.022167286,0.88408196
410,0.09843826,0.022097912,0.8794638
411,0.9746634,0.0030042708,0.022332381
412,0.04624894,0.012463213,0.9412879
413,0.91624904,0.007910361,0.07584062
414,0.43210247,0.027595878,0.5403016
415,0.08470139,0.12784447,0.7874541
416,0.48006815,0.102255344,0.41767654
417,0.8554173,0.014654778,0.1299279
418,0.10463181,0.05306391,0.8423042
419,0.9764944,0.0066168066,0.016888808
420,0.8554173,0.014654778,0.1299279
421,0.8884717,0.0185762,0.09295204
422,0.8827505,0.01332287,0.10392655
423,0.65121794,0.07108638,0.27769563
424,0.96496695,0.004427992,0.030605117
425,0.116018035,0.01984,0.86414194
426,0.4466366,0.14116865,0.4121948
427,0.4466366,0.14116865,0.4121948
428,0.093415394,0.014371781,0.8922128
429,0.4466366,0.14116865,0.4121948
430,0.45905462,0.12031812,0.4206272
431,0.46429285,0.009949816,0.5257573
432,0.09865615,0.07113484,0.83020896
433,0.9687487,0.004354414,0.0268969
434,0.83135426,0.017805729,0.15084001
435,0.047118366,0.114726156,0.8381555
436,0.16962688,0.28793356,0.5424396
437,0.47494385,0.03408844,0.49096775
438,0.20019783,0.02200569,0.77779657
439,0.050321765,0.090175845,0.8595024
440,0.054971956,0.01521746,0.92981046
441,0.5238929,0.05172474,0.42438236
442,0.6928398,0.0471391,0.2600211
443,0.14124958,0.45306867,0.4056817
444,0.19872719,0.034053978,0.7672188
445,0.037078526,0.08638775,0.8765337
446,0.79602766,0.01995246,0.18401988
447,0.7155521,0.008976823,0.2754711
448,0.16723302,0.0629388,0.76982814
449,0.84993476,0.006619753,0.14344549
450,0.8554173,0.014654778,0.1299279
451,0.96518046,0.007949554,0.026869968
452,0.9740984,0.003887298,0.02201436
453,0.36310765,0.102039315,0.53485304
454,0.07523284,0.5435159,0.38125128
455,0.11887359,0.089545056,0.7915814
456,0.11214046,0.15913403,0.72872555
457,0.18984303,0.14397451,0.6661825
458,0.07256128,0.23321639,0.69422233
459,0.45534104,0.08972492,0.454934
460,0.45534104,0.08972492,0.454934
461,0.1521943,0.07408582,0.7737199
462,0.48006815,0.102255344,0.41767654
463,0.019588005,0.43467587,0.54573613
464,0.45261267,0.011410698,0.53597665
465,0.45534104,0.08972492,0.454934
466,0.14799587,0.3056367,0.54636747
467,0.014046044,0.56031346,0.42564055
468,0.2898208,0.080799766,0.6293794
469,0.27941594,0.038058303,0.68252575
470,0.7340051,0.028360976,0.23763394
471,0.07185698,0.08323727,0.84490573
472,0.018162899,0.76918584,0.2126513
473,0.048619557,0.5807105,0.37066996
474,0.04919697,0.5873126,0.3634905
475,0.061897393,0.106614016,0.83148855
476,0.2833612,0.12610182,0.59053695
477,0.014359053,0.80821997,0.17742103
478,0.17540376,0.24447024,0.580126
479,0.14900738,0.15480238,0.69619024
480,0.02413921,0.7281952,0.24766567
481,0.008554935,0.62177503,0.36967
482,0.033140864,0.46643013,0.500429
483,0.39888212,0.020626808,0.580491
484,0.15196635,0.15458085,0.69345284
485,0.014199756,0.48371288,0.50208735
486,0.09746783,0.04364021,0.85889196
487,0.015644245,0.6640676,0.32028806
488,0.17306,0.14649245,0.6804475
489,0.12814637,0.053961795,0.81789184
490,0.013556534,0.5968888,0.38955474
491,0.8405572,0.0092570875,0.15018575
492,0.88392234,0.010460222,0.10561745
493,0.18984303,0.14397451,0.6661825
494,0.09124114,0.47543415,0.4333247
495,0.86316127,0.018082753,0.11875596
496,0.09658711,0.08239982,0.82101303
497,0.81647587,0.034710724,0.1488134
498,0.6695527,0.011750544,0.3186968
499,0.11838848,0.058353283,0.8232582
500,0.12756565,0.019170266,0.8532641
501,0.2021039,0.021450303,0.7764458
502,0.4932043,0.019889377,0.4869063
503,0.15631428,0.15641175,0.687274
504,0.025490258,0.4967418,0.47776794
505,0.061147742,0.024901737,0.9139505
506,0.22563048,0.031091493,0.7432781
507,0.13229898,0.13275015,0.7349509
508,0.938512,0.01050342,0.050984547
509,0.07462435,0.14261019,0.7827654
510,0.77992123,0.046692163,0.17338662
511,0.16079333,0.13440798,0.70479864
512,0.0319618,0.5180612,0.44997698
513,0.010539668,0.7003318,0.28912848
514,0.1344351,0.06842132,0.7971436
515,0.7592035,0.020258086,0.22053841
516,0.22084637,0.048680577,0.73047304
517,0.038936406,0.022207458,0.9388561
518,0.06644099,0.028334646,0.9052243
519,0.15499127,0.33448917,0.51051956
520,0.5003099,0.107689396,0.39200068
521,0.70707047,0.05569207,0.23723742
522,0.82534647,0.01422489,0.16042858
523,0.07094198,0.48866802,0.44039
524,0.4536119,0.124313235,0.42207482
525,0.4536119,0.124313235,0.42207482
526,0.91608423,0.005742421,0.078173354
527,0.78730166,0.011848618,0.20084974
528,0.9538744,0.004308951,0.041816626
529,0.8554173,0.014654778,0.1299279
530,0.9531386,0.0046585174,0.042202935
531,0.020672645,0.35930055,0.6200268
532,0.23257138,0.019035896,0.7483927
533,0.12122062,0.07954671,0.79923266
534,0.4466366,0.14116865,0.4121948
535,0.61227286,0.024512608,0.36321452
536,0.9598055,0.0077921534,0.03240229
537,0.06119986,0.11463543,0.8241646
538,0.008461738,0.82035846,0.17117976
539,0.09109844,0.15246423,0.75643736
540,0.38478488,0.10943207,0.505783
541,0.06642242,0.30094916,0.63262844
542,0.0454781,0.38740137,0.5671205
543,0.029655479,0.14037521,0.82996935
544,0.26651272,0.043071203,0.6904161
545,0.18879895,0.0764945,0.7347066
546,0.076307185,0.043576743,0.88011605
547,0.042466428,0.42992395,0.5276096
548,0.38478488,0.10943207,0.505783
549,0.2010141,0.20797761,0.59100825
550,0.047431666,0.33972895,0.6128394
551,0.36616868,0.023161039,0.61067027
552,0.42794555,0.10434979,0.46770468
553,0.061358638,0.062399358,0.8762421
554,0.086526446,0.069253236,0.84422034
555,0.2010141,0.20797761,0.59100825
556,0.65121794,0.07108638,0.27769563
557,0.06386778,0.14002559,0.7961067
558,0.037832268,0.3391926,0.62297523
559,0.42794555,0.10434979,0.46770468
560,0.18457557,0.13345616,0.6819683
561,0.06581864,0.075263314,0.858918
562,0.18921873,0.17181985,0.63896143
563,0.057168923,0.022319984,0.92051107
564,0.12555617,0.07822333,0.79622054
565,0.018668208,0.6156501,0.3656817
566,0.1882219,0.24929166,0.56248647
567,0.42794555,0.10434979,0.46770468
568,0.21748938,0.12211249,0.6603981
569,0.29204324,0.060948934,0.6470078
570,0.8554173,0.014654778,0.1299279
571,0.4466366,0.14116865,0.4121948
572,0.96755815,0.0045437235,0.027898123
573,0.7708131,0.017175699,0.21201117
574,0.52829826,0.056653265,0.41504848
575,0.52829826,0.056653265,0.41504848
576,0.37709963,0.05862904,0.56427133
577,0.37361282,0.05974354,0.5666436
578,0.37361282,0.05974354,0.5666436
579,0.52829826,0.056653265,0.41504848
580,0.37709963,0.05862904,0.56427133
581,0.37361282,0.05974354,0.5666436
582,0.085012764,0.031021694,0.8839655
583,0.48006815,0.102255344,0.41767654
584,0.48006815,0.102255344,0.41767654
585,0.7603367,0.015674006,0.22398925
586,0.9341087,0.0071473345,0.058744036
587,0.12610283,0.034369133,0.8395281
588,0.39271724,0.052122924,0.5551598
589,0.1564667,0.101476364,0.74205697
590,0.25273496,0.028356386,0.71890867
591,0.9652082,0.0058474764,0.02894436
592,0.8268824,0.008352163,0.1647654
593,0.756964,0.015873563,0.22716238
594,0.19666752,0.16661677,0.6367157
595,0.6299668,0.008900402,0.3611328
596,0.14774196,0.044064257,0.8081938
597,0.3664219,0.08220584,0.55137223
598,0.25853166,0.017106581,0.7243617
599,0.16911063,0.04957532,0.7813141
600,0.22894064,0.14141886,0.6296406
601,0.84650517,0.013229557,0.14026527
602,0.09764174,0.026587462,0.87577075
603,0.36601445,0.027563684,0.6064219
604,0.14492431,0.04228451,0.8127911
605,0.43048304,0.09316125,0.47635573
606,0.08539999,0.032738272,0.8818617
607,0.13140947,0.024903866,0.8436867
608,0.11692067,0.11030279,0.7727765
609,0.15382242,0.09945652,0.7467211
610,0.30300725,0.08659812,0.6103947
611,0.02955993,0.234101,0.73633915
612,0.39968967,0.019907283,0.5804031
613,0.09947774,0.06462113,0.83590114
614,0.36640325,0.07805878,0.555538
615,0.07144188,0.52380496,0.40475312
616,0.20617266,0.08583519,0.70799214
617,0.36640325,0.07805878,0.555538
618,0.45815805,0.023233267,0.5186087
619,0.37835065,0.009251639,0.61239773
620,0.40823486,0.082703575,0.5090615
621,0.42375213,0.08148243,0.49476546
622,0.4425168,0.093417704,0.46406552
623,0.40823486,0.082703575,0.5090615
624,0.56540716,0.023166098,0.41142678
625,0.52829826,0.056653265,0.41504848
626,0.09220674,0.03101466,0.8767786
627,0.45534104,0.08972492,0.454934
628,0.78295714,0.009594116,0.20744878
629,0.9531386,0.0046585174,0.042202935
630,0.04654798,0.019498857,0.9339532
631,0.73658043,0.02783733,0.23558225
632,0.48006815,0.102255344,0.41767654
633,0.13355847,0.28883582,0.5776057
634,0.26547784,0.019727476,0.71479464
635,0.39297143,0.15353528,0.45349333
636,0.191238,0.069821924,0.73894
637,0.93368375,0.006477783,0.059838478
638,0.41534325,0.09492476,0.48973197
639,0.12717177,0.083896704,0.78893155
640,0.090310276,0.04172618,0.86796355
641,0.033379395,0.06944973,0.8971708
642,0.38478488,0.10943207,0.505783
643,0.14739248,0.18678756,0.66582
644,0.88785195,0.00807778,0.10407025
645,0.20629236,0.08178547,0.7119221
646,0.23745544,0.12700501,0.6355396
647,0.9067981,0.0051301876,0.088071704
648,0.20067587,0.050827775,0.74849635
649,0.9673268,0.0037477098,0.028925404
650,0.16668944,0.0428516,0.7904589
651,0.14446706,0.306902,0.54863095
652,0.20782487,0.039933354,0.75224173
653,0.25600794,0.113947,0.63004506
654,0.07637825,0.06791175,0.85570997
655,0.058517005,0.2981814,0.64330155
656,0.55311394,0.082407124,0.36447898
657,0.8711223,0.008941609,0.11993606
658,0.935875,0.005129453,0.058995564
659,0.034953423,0.14434783,0.8206988
660,0.14676285,0.1381063,0.7151308
661,0.13125138,0.053623777,0.81512487
662,0.03554365,0.0697771,0.8946792
663,0.031487938,0.12947914,0.8390329
664,0.094916955,0.22873843,0.6763446
665,0.07811819,0.09246995,0.82941186
666,0.115851715,0.07584337,0.8083049
667,0.9754647,0.002733468,0.02180184
668,0.85195863,0.009643897,0.13839747
669,0.93431926,0.007952805,0.057727955
670,0.94618315,0.0052474965,0.048569407
671,0.4716162,0.06143547,0.46694833
672,0.04724516,0.37700045,0.57575434
673,0.7298516,0.0074934093,0.26265496
674,0.94108385,0.004276379,0.05463971
675,0.9771817,0.002942373,0.019875936
676,0.93368375,0.006477783,0.059838478
677,0.07816306,0.04257029,0.87926674
678,0.8554173,0.014654778,0.1299279
679,0.032957926,0.033373542,0.9336685
680,0.78339875,0.019653326,0.19694792
681,0.07900489,0.05400779,0.86698735
682,0.24616754,0.0136899995,0.7401425
683,0.2552255,0.03818307,0.7065914
684,0.04801995,0.028049693,0.9239303
685,0.856092,0.012923021,0.130985
686,0.9408664,0.0057044774,0.053429116
687,0.98393965,0.003156192,0.012904184
688,0.14387901,0.030746432,0.8253746
689,0.9044691,0.0068473024,0.088683635
690,0.42815104,0.12911971,0.44272923
691,0.78771657,0.06451676,0.14776672
692,0.15382828,0.040793724,0.805378
693,0.15739429,0.22078235,0.62182343
694,0.22552367,0.09361119,0.6808651
695,0.034750327,0.090382755,0.8748669
696,0.10669677,0.1223164,0.7709868
697,0.8810047,0.010659008,0.10833626
698,0.21694975,0.02505254,0.75799775
