,positive_bert,negative_bert,neutral_bert
138,0.0378564,0.1873227,0.77482086
139,0.056086637,0.021381078,0.92253226
140,0.18109906,0.014394071,0.8045069
141,0.066416,0.04411529,0.8894687
142,0.09243477,0.12872417,0.7788411
143,0.06590321,0.028172622,0.9059241
144,0.6550024,0.0075112684,0.3374864
145,0.05410251,0.053697176,0.89220035
146,0.13217469,0.047701903,0.8201234
147,0.038655963,0.5011566,0.4601874
148,0.025360035,0.039498873,0.93514115
149,0.121413745,0.054849733,0.8237365
150,0.16096549,0.073508576,0.765526
151,0.10282345,0.13593018,0.7612464
152,0.044535536,0.1024522,0.85301226
153,0.07476852,0.022369241,0.90286225
154,0.3150913,0.029671188,0.65523756
155,0.4447471,0.020950876,0.5343021
156,0.13812281,0.049536,0.8123411
157,0.05924829,0.010437763,0.9303139
158,0.22552355,0.09361122,0.6808652
159,0.08395647,0.025920944,0.89012253
160,0.028991682,0.5372741,0.43373418
161,0.047952943,0.25185987,0.70018727
162,0.015579904,0.65448076,0.32993934
163,0.12186226,0.20203917,0.6760985
164,0.022845425,0.48633757,0.49081704
165,0.056198884,0.04547372,0.89832735
166,0.057586823,0.014410992,0.9280022
167,0.22552355,0.09361122,0.6808652
168,0.038458545,0.04016295,0.92137855
169,0.035877272,0.015812876,0.9483099
170,0.043491222,0.030972349,0.92553645
171,0.0372313,0.39269212,0.5700766
172,0.027985893,0.087044686,0.8849694
173,0.3541917,0.077448405,0.5683599
174,0.0767986,0.12073923,0.80246216
175,0.053908687,0.017246405,0.92884487
176,0.18365161,0.10002352,0.71632487
177,0.028959882,0.4168731,0.55416703
178,0.009535117,0.66297543,0.32748944
179,0.7232295,0.011288985,0.2654815
180,0.056570686,0.014434879,0.9289944
181,0.08998524,0.026516473,0.88349825
182,0.07280841,0.029134871,0.89805675
183,0.056909543,0.79777515,0.14531527
184,0.042349216,0.075453244,0.8821975
185,0.18797225,0.10996207,0.7020657
186,0.06681973,0.04597722,0.8872031
187,0.019748118,0.37232664,0.60792524
188,0.055770986,0.47214383,0.4720852
189,0.22552355,0.09361122,0.6808652
190,0.22552355,0.09361122,0.6808652
191,0.08452373,0.034364443,0.8811118
192,0.06681973,0.04597722,0.8872031
193,0.053675402,0.056725983,0.8895986
194,0.06876722,0.039940543,0.8912922
195,0.25495994,0.03705813,0.7079819
196,0.22552355,0.09361122,0.6808652
197,0.22552355,0.09361122,0.6808652
198,0.10043748,0.046956923,0.85260564
199,0.032795917,0.030732842,0.9364713
200,0.0064500147,0.8778246,0.11572542
201,0.09823259,0.019235207,0.8825322
202,0.10931539,0.025945002,0.8647396
203,0.07042428,0.08475443,0.8448213
204,0.028459776,0.11596035,0.85558
205,0.13975067,0.042053606,0.8181957
206,0.8317824,0.015770432,0.15244713
207,0.042195156,0.014574873,0.94323
208,0.45005572,0.016463647,0.53348064
209,0.030738544,0.016651968,0.95260954
210,0.15443516,0.042429935,0.803135
211,0.059972554,0.082728334,0.8572991
212,0.033158425,0.034085013,0.93275666
213,0.06841113,0.011317576,0.92027134
214,0.22598886,0.058035694,0.71597534
215,0.070880175,0.019568054,0.9095518
216,0.1802395,0.050960205,0.76880026
217,0.04866786,0.020114906,0.93121725
218,0.06764744,0.01849453,0.9138581
219,0.082943045,0.040645313,0.87641174
220,0.04754445,0.015905386,0.9365502
221,0.297339,0.16946507,0.5331959
222,0.22552355,0.09361122,0.6808652
223,0.042228535,0.074619226,0.8831522
224,0.07270599,0.06488236,0.86241174
225,0.38799605,0.013886933,0.598117
226,0.049207903,0.45167184,0.49912024
227,0.06565264,0.12917219,0.8051752
228,0.14430897,0.25227144,0.6034196
229,0.3559113,0.039481882,0.60460675
230,0.07015018,0.40570837,0.52414143
231,0.06565264,0.12917219,0.8051752
232,0.23033294,0.2347608,0.53490627
233,0.22552355,0.09361122,0.6808652
234,0.22552355,0.09361122,0.6808652
235,0.14151175,0.14781095,0.7106773
236,0.4170134,0.06985244,0.5131341
237,0.057073984,0.03149768,0.91142833
238,0.58925766,0.0053751124,0.40536723
239,0.052370086,0.014372164,0.93325764
240,0.039764423,0.05757712,0.90265846
241,0.114251904,0.041405108,0.84434295
242,0.06874679,0.012053885,0.9191993
243,0.021917222,0.101592764,0.87649
244,0.11833967,0.016163247,0.86549705
245,0.028440863,0.019154785,0.9524044
246,0.040481698,0.020280529,0.9392378
247,0.061621428,0.034825105,0.9035534
248,0.22364965,0.10382085,0.6725295
249,0.18244703,0.047648504,0.76990443
250,0.17410491,0.04389422,0.7820009
251,0.10252604,0.019401215,0.87807274
252,0.22559051,0.013566093,0.7608434
253,0.19452494,0.02516284,0.7803122
254,0.22552355,0.09361122,0.6808652
255,0.06934202,0.029998722,0.90065926
256,0.11383744,0.04761871,0.83854383
257,0.119695134,0.010871099,0.8694338
258,0.055221666,0.018945934,0.9258324
259,0.08697597,0.047323935,0.8657
260,0.036369,0.01715164,0.9464794
261,0.07934214,0.02635832,0.89429957
262,0.08542441,0.014665237,0.8999103
263,0.010305052,0.75752217,0.23217273
264,0.5633132,0.035008945,0.40167788
265,0.18832026,0.17991325,0.6317665
266,0.07207249,0.29662874,0.6312987
267,0.22552355,0.09361122,0.6808652
268,0.22552355,0.09361122,0.6808652
269,0.08970916,0.020759178,0.8895316
270,0.18005861,0.042878963,0.77706236
271,0.18005861,0.042878963,0.77706236
272,0.10731124,0.02726834,0.8654204
273,0.020879572,0.14632149,0.83279884
274,0.14937055,0.15997666,0.69065285
275,0.22552355,0.09361122,0.6808652
276,0.22552355,0.09361122,0.6808652
277,0.031803604,0.04336241,0.924834
278,0.05240589,0.021594102,0.9260001
279,0.04934946,0.028509064,0.9221415
280,0.028440757,0.025557138,0.9460022
281,0.04366263,0.022166708,0.93417066
282,0.11295723,0.017990772,0.86905193
283,0.028710049,0.035323415,0.9359666
284,0.0505764,0.012655835,0.93676776
285,0.06617774,0.019705005,0.9141172
286,0.047606237,0.013262454,0.9391314
287,0.047460128,0.034055132,0.9184847
288,0.100777894,0.034241155,0.8649809
289,0.112825535,0.06951094,0.81766355
290,0.22519764,0.055348437,0.7194539
291,0.054522593,0.48016092,0.46531653
292,0.07850853,0.011558055,0.90993345
293,0.22552355,0.09361122,0.6808652
294,0.07610457,0.056498572,0.86739695
295,0.1556343,0.040432137,0.80393356
296,0.17538439,0.015038646,0.80957705
297,0.29681823,0.041398045,0.66178375
298,0.06903939,0.07067631,0.86028427
299,0.091273166,0.09760287,0.811124
300,0.021603301,0.7810214,0.19737525
301,0.23603708,0.028879613,0.7350833
302,0.22552355,0.09361122,0.6808652
303,0.25881815,0.025727827,0.715454
304,0.024147857,0.5202095,0.45564264
305,0.13215204,0.051881194,0.8159668
306,0.25623938,0.047543917,0.6962167
307,0.019853182,0.6183741,0.36177278
308,0.070269525,0.13234627,0.7973842
309,0.22045863,0.048736915,0.7308045
310,0.1670478,0.01872123,0.814231
311,0.18785328,0.051638115,0.7605086
312,0.030916309,0.013835131,0.9552485
313,0.09201069,0.0724422,0.8355471
314,0.9338323,0.004620095,0.06154757
315,0.22552355,0.09361122,0.6808652
316,0.22552355,0.09361122,0.6808652
317,0.4221478,0.11466978,0.46318242
318,0.9443842,0.005764729,0.049851034
319,0.046054963,0.010628245,0.9433167
320,0.18581751,0.05221765,0.76196474
321,0.04058211,0.030345278,0.9290726
322,0.20528802,0.05476078,0.73995113
323,0.08528804,0.018740295,0.89597166
324,0.050628014,0.04701943,0.9023526
325,0.057688124,0.09556834,0.84674346
326,0.05171195,0.017700486,0.93058753
327,0.06364041,0.018661669,0.9176979
328,0.18635432,0.10827527,0.7053704
329,0.046508525,0.094883285,0.8586082
330,0.05551293,0.017344654,0.9271425
331,0.04889165,0.092134304,0.8589741
332,0.112825535,0.06951094,0.81766355
333,0.04131474,0.023642132,0.93504316
334,0.1802395,0.050960205,0.76880026
335,0.056462582,0.08262127,0.8609162
336,0.06001559,0.1683082,0.77167624
337,0.06315596,0.0066266516,0.93021744
338,0.025191417,0.72329,0.2515186
339,0.06945709,0.010402501,0.9201404
340,0.07533142,0.03759376,0.8870748
341,0.19318129,0.048621457,0.75819725
342,0.22552355,0.09361122,0.6808652
343,0.22552355,0.09361122,0.6808652
344,0.22552355,0.09361122,0.6808652
345,0.1802395,0.050960205,0.76880026
346,0.032490037,0.48004007,0.48746982
347,0.059146684,0.018378632,0.9224746
348,0.097785406,0.01582925,0.88638544
349,0.033330504,0.3691643,0.5975053
350,0.3222592,0.016729878,0.6610109
351,0.09816623,0.021781744,0.8800521
352,0.13217469,0.047701903,0.8201234
353,0.08160941,0.11751652,0.80087405
354,0.22552355,0.09361122,0.6808652
355,0.22552355,0.09361122,0.6808652
356,0.22552355,0.09361122,0.6808652
357,0.22552355,0.09361122,0.6808652
358,0.15807287,0.039087527,0.8028396
359,0.22552355,0.09361122,0.6808652
360,0.22552355,0.09361122,0.6808652
361,0.06244939,0.0134711815,0.9240794
362,0.053047936,0.013855513,0.9330965
363,0.05125132,0.083977036,0.8647716
364,0.12812433,0.036856327,0.8350193
365,0.07790091,0.5094543,0.4126448
366,0.048215196,0.2966239,0.6551609
367,0.3426299,0.049235933,0.6081341
368,0.32527468,0.09639335,0.578332
369,0.10089661,0.114338584,0.78476477
370,0.08877307,0.041852448,0.86937445
371,0.05084623,0.096984915,0.85216886
372,0.16939954,0.0299538,0.80064666
373,0.21814512,0.051924314,0.7299305
374,0.25206128,0.07090703,0.67703176
375,0.12274106,0.052924693,0.8243343
376,0.19387229,0.04837824,0.7577495
377,0.15068197,0.18384105,0.665477
378,0.043418836,0.025942434,0.9306388
379,0.05076245,0.03948299,0.90975463
380,0.028104713,0.6803553,0.29154
381,0.3249634,0.10550596,0.5695306
382,0.22552355,0.09361122,0.6808652
383,0.061419312,0.100082934,0.83849776
384,0.42736694,0.08676776,0.4858653
385,0.22552355,0.09361122,0.6808652
386,0.021480838,0.6582552,0.32026392
387,0.4536116,0.018569784,0.5278186
388,0.053087484,0.085556544,0.8613561
389,0.57201827,0.042878237,0.38510352
390,0.14362235,0.054600455,0.8017772
391,0.25495994,0.03705813,0.7079819
392,0.068786986,0.0896278,0.84158516
393,0.8114871,0.0072159315,0.18129705
394,0.54737806,0.023250822,0.4293711
395,0.060799018,0.37535468,0.56384635
396,0.050210744,0.032145202,0.917644
397,0.22552355,0.09361122,0.6808652
398,0.22552355,0.09361122,0.6808652
399,0.22552355,0.09361122,0.6808652
400,0.22552355,0.09361122,0.6808652
401,0.22552355,0.09361122,0.6808652
402,0.9416658,0.0060672704,0.052266877
403,0.122521475,0.012639273,0.86483926
404,0.028204111,0.030892143,0.9409038
405,0.18759151,0.05846469,0.7539438
406,0.9623062,0.004434156,0.033259653
407,0.16059504,0.04236756,0.79703736
408,0.9582878,0.004585087,0.037127115
409,0.12341736,0.0491794,0.82740325
410,0.11872592,0.068951264,0.81232285
411,0.078031994,0.012794367,0.90917367
412,0.05763201,0.087348714,0.8550192
413,0.05580665,0.32472876,0.6194646
414,0.024161512,0.05305305,0.92278546
415,0.184499,0.05467924,0.76082176
416,0.07239692,0.50610536,0.42149773
417,0.017470274,0.5543788,0.42815092
418,0.06405992,0.07112011,0.86482
419,0.19767138,0.26925775,0.53307086
420,0.0067186314,0.79386765,0.19941375
421,0.08005563,0.13599366,0.7839507
422,0.07272596,0.03813333,0.8891407
423,0.69934326,0.011936323,0.2887204
424,0.027634757,0.24982312,0.72254217
425,0.21866083,0.051470842,0.7298683
426,0.03600218,0.06412772,0.8998701
427,0.14425161,0.027244847,0.8285036
428,0.22552355,0.09361122,0.6808652
429,0.03592358,0.62830687,0.33576953
430,0.095277004,0.19385819,0.71086484
431,0.3178276,0.013560651,0.66861176
432,0.8707213,0.007922119,0.12135661
433,0.059885267,0.073622294,0.86649245
434,0.07702626,0.011115587,0.91185814
435,0.047046,0.18980692,0.7631471
436,0.10125645,0.015877068,0.8828665
437,0.10756073,0.05325087,0.8391884
438,0.09349163,0.03895391,0.8675545
439,0.3371416,0.043836772,0.6190217
440,0.22552355,0.09361122,0.6808652
441,0.22552355,0.09361122,0.6808652
442,0.13539155,0.027895983,0.8367125
443,0.05080396,0.12068769,0.8285083
444,0.25308186,0.04243894,0.7044792
445,0.25308186,0.04243894,0.7044792
446,0.25308186,0.04243894,0.7044792
447,0.24058641,0.039119914,0.7202937
448,0.057037007,0.042176437,0.9007865
449,0.06202011,0.02130331,0.9166766
450,0.10109968,0.0145524265,0.8843479
451,0.25071502,0.023976367,0.72530866
452,0.078162126,0.029944248,0.8918937
453,0.5720233,0.015992051,0.41198465
454,0.045144875,0.038949203,0.915906
455,0.89584637,0.0047399737,0.09941367
456,0.16823943,0.031434998,0.80032563
457,0.054966044,0.07062619,0.87440777
458,0.038327288,0.06442991,0.8972428
459,0.08944125,0.035489284,0.8750695
460,0.04691711,0.079861395,0.8732215
461,0.2498758,0.036872182,0.71325207
462,0.11256868,0.019542586,0.86788875
463,0.06661962,0.019823644,0.91355675
464,0.7320559,0.0053061927,0.2626379
465,0.027143551,0.028972771,0.9438836
466,0.12172213,0.22680013,0.65147775
467,0.44527972,0.009337052,0.5453833
468,0.04840352,0.018571898,0.9330245
469,0.20264451,0.09412403,0.7032314
470,0.46986338,0.07187713,0.45825943
471,0.22552355,0.09361122,0.6808652
472,0.22552355,0.09361122,0.6808652
473,0.22552355,0.09361122,0.6808652
474,0.22552355,0.09361122,0.6808652
475,0.06384039,0.05955177,0.8766079
476,0.07491525,0.02508922,0.8999955
477,0.1413745,0.05790738,0.8007181
478,0.20683904,0.03329827,0.75986266
479,0.112825535,0.06951094,0.81766355
480,0.06384039,0.05955177,0.8766079
481,0.06708846,0.019070016,0.9138415
482,0.27593863,0.033267856,0.6907936
483,0.088957876,0.0531691,0.85787296
484,0.16987471,0.030868903,0.7992564
485,0.9343714,0.0060049384,0.05962362
486,0.037128624,0.046645127,0.9162263
487,0.06198716,0.08454528,0.8534676
488,0.14459439,0.06618778,0.7892178
489,0.0433244,0.10243368,0.85424197
490,0.17657222,0.4355968,0.38783097
491,0.22552355,0.09361122,0.6808652
492,0.60061926,0.017553153,0.3818276
493,0.24706307,0.03769918,0.7152377
494,0.22552355,0.09361122,0.6808652
495,0.22552355,0.09361122,0.6808652
496,0.20683904,0.03329827,0.75986266
497,0.058150865,0.10794855,0.8339005
498,0.068833284,0.1800606,0.7511061
499,0.14183722,0.07168839,0.78647435
500,0.043777194,0.015712824,0.94051
501,0.5403682,0.0367092,0.4229226
502,0.06135766,0.029772537,0.90886974
503,0.41548347,0.010999205,0.5735173
504,0.15199475,0.020217068,0.8277881
505,0.029964572,0.07070247,0.89933294
506,0.065233886,0.09704699,0.83771914
507,0.22045863,0.048736915,0.7308045
508,0.18581751,0.05221765,0.76196474
509,0.07009084,0.018945485,0.9109636
510,0.08173884,0.046451546,0.8718096
511,0.038979813,0.09196868,0.86905146
512,0.049777225,0.010889305,0.9393334
513,0.24953902,0.05445526,0.69600576
514,0.043020267,0.12898459,0.8279952
515,0.092063844,0.024744388,0.8831917
516,0.08832231,0.07799293,0.8336847
517,0.070326746,0.0531168,0.8765564
518,0.0792541,0.08698784,0.83375806
519,0.1417812,0.109437205,0.7487816
520,0.1753331,0.078606494,0.74606043
521,0.22552355,0.09361122,0.6808652
522,0.22552355,0.09361122,0.6808652
523,0.22552355,0.09361122,0.6808652
524,0.06643955,0.1632481,0.7703123
525,0.05025599,0.025441214,0.9243028
526,0.18206552,0.031793427,0.7861411
527,0.121413745,0.054849733,0.8237365
528,0.33031717,0.11208975,0.55759305
529,0.16659091,0.02263357,0.8107755
530,0.06118151,0.020105565,0.9187129
531,0.084272854,0.07366894,0.8420582
532,0.35835811,0.1518546,0.4897873
533,0.019992666,0.77202076,0.20798649
534,0.22552355,0.09361122,0.6808652
535,0.11036438,0.028991325,0.8606443
536,0.06219933,0.11770852,0.82009214
537,0.08562271,0.02340188,0.89097536
538,0.17166992,0.035927996,0.7924021
539,0.10370733,0.6156178,0.2806748
540,0.95269865,0.0069504837,0.040350843
541,0.1387045,0.059109256,0.8021863
542,0.10087088,0.07584073,0.82328844
543,0.592954,0.016050955,0.39099506
544,0.10869333,0.009305524,0.88200116
545,0.14506032,0.12589028,0.7290494
546,0.22552355,0.09361122,0.6808652
547,0.15421438,0.09409545,0.7516902
548,0.9223665,0.008018452,0.069615066
549,0.112825535,0.06951094,0.81766355
550,0.036564164,0.019217009,0.9442188
551,0.064881325,0.046576392,0.8885423
552,0.22045863,0.048736915,0.7308045
553,0.055462867,0.36355197,0.5809851
554,0.20103438,0.030357854,0.76860774
555,0.023721064,0.04749086,0.9287881
556,0.082571276,0.008457701,0.90897113
557,0.12165032,0.036566257,0.8417834
558,0.10096522,0.060532283,0.8385026
559,0.049953807,0.13389657,0.81614965
560,0.050053783,0.038186844,0.9117593
561,0.101240166,0.009394293,0.88936555
562,0.11486078,0.011618327,0.8735209
563,0.15665981,0.07335742,0.7699828
564,0.34523374,0.017019097,0.6377471
565,0.11150049,0.01416727,0.8743323
566,0.08816967,0.018486373,0.893344
567,0.18581751,0.05221765,0.76196474
568,0.056546208,0.4875638,0.45589
569,0.07360585,0.010044637,0.91634953
570,0.22552355,0.09361122,0.6808652
571,0.22552355,0.09361122,0.6808652
572,0.22552355,0.09361122,0.6808652
573,0.296195,0.05242529,0.6513797
574,0.049350522,0.02841445,0.922235
575,0.053744875,0.035142552,0.91111255
576,0.16586298,0.01547853,0.8186584
577,0.078410305,0.014877825,0.9067119
578,0.6472533,0.05153741,0.30120927
579,0.22552355,0.09361122,0.6808652
580,0.22552355,0.09361122,0.6808652
581,0.22552355,0.09361122,0.6808652
582,0.22552355,0.09361122,0.6808652
583,0.25817817,0.050799917,0.6910219
584,0.05085851,0.15815683,0.7909847
585,0.07519536,0.009149998,0.91565466
586,0.0393158,0.017267331,0.94341695
587,0.3541917,0.077448405,0.5683599
588,0.08655524,0.40455577,0.50888896
589,0.054885037,0.08368741,0.8614276
590,0.15473746,0.06155773,0.78370476
591,0.057135627,0.027109923,0.91575444
592,0.06645286,0.066132665,0.8674144
593,0.04446378,0.17273626,0.78279996
594,0.037383355,0.7329217,0.22969492
595,0.22364965,0.10382085,0.6725295
596,0.28334278,0.05189437,0.66476285
597,0.08725422,0.011096959,0.9016488
598,0.039350316,0.18789187,0.7727578
599,0.076767005,0.012806157,0.9104268
600,0.03567984,0.03777509,0.92654514
601,0.22364965,0.10382085,0.6725295
602,0.19981827,0.09493837,0.70524335
603,0.029427055,0.25214884,0.7184241
604,0.16987416,0.03494427,0.7951816
605,0.0650743,0.010065458,0.92486024
606,0.111712955,0.020276623,0.8680104
607,0.1559248,0.063959844,0.78011537
608,0.08557621,0.014310312,0.9001135
609,0.12452009,0.050789256,0.82469064
610,0.16165762,0.061183352,0.7771591
611,0.08717632,0.016108563,0.89671504
612,0.22552355,0.09361122,0.6808652
613,0.18991175,0.0314792,0.778609
614,0.11036438,0.028991325,0.8606443
615,0.04712214,0.021278884,0.93159896
616,0.053133618,0.07350513,0.8733612
617,0.06185307,0.039354,0.8987929
618,0.6028541,0.010493375,0.38665256
619,0.117858686,0.058013987,0.8241274
620,0.3541917,0.077448405,0.5683599
621,0.084512554,0.024885397,0.8906021
622,0.027871842,0.07361795,0.8985102
623,0.3541917,0.077448405,0.5683599
624,0.21677679,0.049752343,0.73347086
625,0.04913186,0.30991173,0.6409564
626,0.11924997,0.15449788,0.72625214
627,0.073492676,0.17711215,0.74939513
628,0.30170077,0.23923023,0.45906892
629,0.6679363,0.036536723,0.29552692
630,0.22552355,0.09361122,0.6808652
631,0.1270834,0.048818026,0.8240986
632,0.073542796,0.015564665,0.91089255
633,0.108178124,0.24573185,0.64609003
634,0.12968777,0.051963747,0.81834847
635,0.08269945,0.08199687,0.8353037
636,0.10773796,0.13376883,0.7584932
637,0.051922705,0.03192248,0.91615486
638,0.22364965,0.10382085,0.6725295
639,0.22552355,0.09361122,0.6808652
640,0.018069474,0.35422638,0.62770414
641,0.22552355,0.09361122,0.6808652
642,0.22552355,0.09361122,0.6808652
643,0.10366732,0.038150832,0.85818183
644,0.32548767,0.058450136,0.61606216
645,0.11892309,0.023244638,0.85783225
646,0.061405264,0.036029268,0.9025654
647,0.038532685,0.02376966,0.9376977
648,0.028239679,0.08907166,0.8826887
649,0.08453361,0.013689855,0.90177655
650,0.08527824,0.20731713,0.7074047
651,0.03202242,0.07930705,0.8886705
652,0.07528225,0.022709478,0.90200835
653,0.34025404,0.030017674,0.6297283
654,0.08776983,0.036188897,0.8760413
655,0.16376571,0.07043963,0.76579463
656,0.10644371,0.10514124,0.788415
657,0.030453976,0.4910895,0.47845647
658,0.46721658,0.02053428,0.5122491
659,0.09932193,0.014644353,0.88603365
660,0.046099335,0.04345297,0.9104478
661,0.48150152,0.06654712,0.4519513
662,0.22521938,0.028512372,0.74626833
663,0.053063605,0.037808873,0.90912753
664,0.018341364,0.80563325,0.17602539
665,0.11348239,0.024707502,0.86181
666,0.9416658,0.0060672704,0.052266877
667,0.5946236,0.03468322,0.37069318
668,0.097790405,0.030568667,0.87164086
669,0.18425009,0.01742339,0.79832655
670,0.93549424,0.01207015,0.05243561
671,0.03372908,0.3552765,0.61099446
672,0.042614073,0.027155647,0.93023026
673,0.22552355,0.09361122,0.6808652
674,0.22552355,0.09361122,0.6808652
675,0.07138314,0.034438804,0.89417803
676,0.06266033,0.026379056,0.9109606
677,0.09258163,0.018319966,0.8890984
678,0.5944063,0.06807417,0.3375195
679,0.22552355,0.09361122,0.6808652
680,0.029562732,0.020977177,0.9494601
681,0.098464526,0.0708113,0.8307242
682,0.0905683,0.054225165,0.85520655
683,0.6799585,0.00923028,0.31081122
684,0.03572877,0.3127987,0.6514725
685,0.0804646,0.02314582,0.89638954
686,0.089663565,0.015900997,0.89443547
687,0.08848349,0.08173399,0.8297825
688,0.16996162,0.031309333,0.798729
689,0.062237516,0.0937708,0.8439917
690,0.10947909,0.20029211,0.6902288
691,0.062237516,0.0937708,0.8439917
692,0.018880067,0.63724816,0.34387177
693,0.09103672,0.05384052,0.85512275
694,0.9016747,0.011783338,0.08654198
695,0.76997685,0.01532862,0.21469456
696,0.087850936,0.029509038,0.88264
697,0.32772672,0.019178735,0.6530946
698,0.05642136,0.16152306,0.78205556
