,positive_bert,negative_bert,neutral_bert
188,0.938512,0.01050342,0.050984547
189,0.14504553,0.08749497,0.7674595
190,0.44614857,0.008305283,0.5455462
191,0.9499764,0.006181508,0.043842133
192,0.034376953,0.28027597,0.6853471
193,0.098598674,0.27771547,0.62368584
194,0.8781365,0.01005764,0.11180586
195,0.19690825,0.010746066,0.79234564
196,0.04914729,0.01293317,0.93791956
197,0.6183065,0.052498933,0.32919458
198,0.25731635,0.0857903,0.6568933
199,0.9080767,0.0266989,0.065224454
200,0.8753093,0.006608441,0.11808226
201,0.9653449,0.0066809603,0.027974062
202,0.068104096,0.07021344,0.8616825
203,0.3777021,0.09237455,0.5299234
204,0.072543144,0.096904635,0.8305523
205,0.38478488,0.10943207,0.505783
206,0.08317029,0.044404894,0.8724247
207,0.09926826,0.037600543,0.8631313
208,0.08482261,0.13271904,0.78245836
209,0.38478488,0.10943207,0.505783
210,0.8554173,0.014654778,0.1299279
211,0.1035146,0.02436797,0.8721175
212,0.53239995,0.079362296,0.38823774
213,0.033199105,0.19773632,0.76906455
214,0.10969761,0.031431597,0.85887074
215,0.19342248,0.048413828,0.7581637
216,0.052136105,0.03166286,0.916201
217,0.2945252,0.1928161,0.5126587
218,0.4550686,0.078584194,0.46634728
219,0.040195722,0.051330145,0.9084741
220,0.034875687,0.70315933,0.26196495
221,0.074695334,0.076202996,0.8491017
222,0.41598877,0.10292941,0.4810818
223,0.2010141,0.20797761,0.59100825
224,0.18862347,0.041565232,0.76981133
225,0.1722291,0.024599241,0.8031717
226,0.25520214,0.09054596,0.65425193
227,0.12845595,0.12623507,0.74530894
228,0.191238,0.069821924,0.73894
229,0.41598877,0.10292941,0.4810818
230,0.42084393,0.09878941,0.48036665
231,0.94173205,0.011871475,0.046396527
232,0.053183068,0.04741049,0.8994065
233,0.037252307,0.18598919,0.77675843
234,0.48701638,0.08031878,0.43266475
235,0.17029172,0.030846396,0.79886186
236,0.07860623,0.047271937,0.8741219
237,0.41534325,0.09492476,0.48973197
238,0.48006815,0.102255344,0.41767654
239,0.3604429,0.11045713,0.52909994
240,0.07387905,0.06362579,0.8624951
241,0.48006815,0.102255344,0.41767654
242,0.38478488,0.10943207,0.505783
243,0.24405561,0.10316937,0.652775
244,0.07663338,0.03774108,0.88562554
245,0.07039585,0.06367165,0.86593246
246,0.056629714,0.02651294,0.9168573
247,0.43231797,0.08778521,0.4798968
248,0.38478488,0.10943207,0.505783
249,0.09148194,0.1020138,0.8065042
250,0.29911554,0.08795425,0.6129302
251,0.13840307,0.09632475,0.76527214
252,0.07962949,0.02152302,0.8988475
253,0.037210003,0.038641963,0.924148
254,0.06990667,0.07484127,0.855252
255,0.5913596,0.03645368,0.37218672
256,0.2563075,0.1983194,0.54537314
257,0.09502949,0.09387582,0.8110947
258,0.1175882,0.08231038,0.80010146
259,0.09037919,0.36004657,0.5495742
260,0.24733993,0.14553596,0.6071241
261,0.0348189,0.24460018,0.7205808
262,0.046590805,0.025528576,0.92788064
263,0.09502949,0.09387582,0.8110947
264,0.8481252,0.006377388,0.14549737
265,0.050708648,0.027828397,0.92146295
266,0.10985107,0.0093304375,0.8808185
267,0.13078001,0.07161671,0.79760325
268,0.17650554,0.07275326,0.7507412
269,0.12790914,0.057026558,0.81506425
270,0.48006815,0.102255344,0.41767654
271,0.126305,0.02447713,0.84921783
272,0.12024868,0.2357761,0.6439752
273,0.15783846,0.1898544,0.6523071
274,0.22193171,0.010130607,0.76793766
275,0.066442266,0.057258733,0.876299
276,0.41534325,0.09492476,0.48973197
277,0.48006815,0.102255344,0.41767654
278,0.2945252,0.1928161,0.5126587
279,0.2945252,0.1928161,0.5126587
280,0.07039585,0.06367165,0.86593246
281,0.071731225,0.279473,0.6487958
282,0.1156058,0.28656554,0.5978286
283,0.025364134,0.73188555,0.24275023
284,0.32274404,0.07201193,0.605244
285,0.37739617,0.07756307,0.5450408
286,0.43726394,0.033220895,0.52951515
287,0.03941424,0.29215056,0.66843516
288,0.15783846,0.1898544,0.6523071
289,0.53239995,0.079362296,0.38823774
290,0.96348506,0.0038535655,0.03266136
291,0.42084393,0.09878941,0.48036665
292,0.035620634,0.044606134,0.9197733
293,0.24685974,0.11990226,0.63323796
294,0.53239995,0.079362296,0.38823774
295,0.14532639,0.15204512,0.70262855
296,0.07960057,0.020229802,0.9001697
297,0.124103785,0.01603441,0.8598618
298,0.93368375,0.006477783,0.059838478
299,0.1472009,0.21866085,0.6341383
300,0.12663591,0.08437638,0.78898776
301,0.5856224,0.029566124,0.38481152
302,0.3777021,0.09237455,0.5299234
303,0.2712835,0.12387977,0.6048367
304,0.50534123,0.044552814,0.45010597
305,0.13337997,0.4749962,0.39162382
306,0.2833612,0.12610182,0.59053695
307,0.02464905,0.038065862,0.937285
308,0.14211838,0.1378518,0.72002983
309,0.2058672,0.07482273,0.71931005
310,0.15288284,0.02571462,0.8214025
311,0.05289811,0.03503015,0.9120718
312,0.41598877,0.10292941,0.4810818
313,0.09215328,0.12129688,0.7865498
314,0.6295977,0.034175444,0.33622685
315,0.8554173,0.014654778,0.1299279
316,0.42933136,0.090354055,0.4803146
317,0.0799519,0.10610697,0.8139412
318,0.65121794,0.07108638,0.27769563
319,0.20147365,0.0934089,0.7051175
320,0.48006815,0.102255344,0.41767654
321,0.22552367,0.09361119,0.6808651
322,0.6844372,0.052735034,0.26282778
323,0.66085714,0.05028802,0.28885484
324,0.22552367,0.09361119,0.6808651
325,0.0964338,0.01583514,0.887731
326,0.18415876,0.07952728,0.73631394
327,0.9759151,0.005894435,0.018190442
328,0.42084393,0.09878941,0.48036665
329,0.7128104,0.036587004,0.25060254
330,0.22552367,0.09361119,0.6808651
331,0.22552367,0.09361119,0.6808651
332,0.22552367,0.09361119,0.6808651
333,0.22552367,0.09361119,0.6808651
334,0.22552367,0.09361119,0.6808651
335,0.22552367,0.09361119,0.6808651
336,0.22552367,0.09361119,0.6808651
337,0.022580974,0.8301834,0.1472356
338,0.046162978,0.041601505,0.91223556
339,0.22552367,0.09361119,0.6808651
340,0.22552367,0.09361119,0.6808651
341,0.098126955,0.13543664,0.7664364
342,0.07835549,0.03552412,0.88612044
343,0.1347982,0.028577834,0.836624
344,0.20948857,0.023373364,0.76713806
345,0.072232716,0.047530025,0.88023734
346,0.05600674,0.0077434178,0.9362499
347,0.24584217,0.02447794,0.7296799
348,0.31516427,0.084291786,0.6005439
349,0.47805423,0.023790734,0.4981551
350,0.04919984,0.025243338,0.9255569
351,0.050763436,0.2967028,0.6525338
352,0.082339995,0.11786361,0.7997964
353,0.051727302,0.019395297,0.92887735
354,0.015315079,0.7810787,0.20360626
355,0.099162236,0.5257928,0.37504503
356,0.0500334,0.026727498,0.92323905
357,0.18247965,0.08374892,0.73377144
358,0.4402763,0.031917416,0.52780634
359,0.22340627,0.07047064,0.70612305
360,0.03743794,0.570866,0.3916961
361,0.22552367,0.09361119,0.6808651
362,0.03274063,0.02006807,0.94719124
363,0.34656116,0.10035301,0.5530858
364,0.02045983,0.68675786,0.29278225
365,0.13645579,0.083373904,0.7801703
366,0.03919172,0.082672715,0.8781355
367,0.101602204,0.10248933,0.7959085
368,0.09716523,0.064705476,0.8381293
369,0.166487,0.020846806,0.8126661
370,0.12717682,0.18293002,0.6898932
371,0.021782745,0.3696891,0.6085281
372,0.063942395,0.08421273,0.85184485
373,0.23870522,0.12811469,0.63318
374,0.11164466,0.03775466,0.8506006
375,0.019629326,0.5068963,0.47347435
376,0.22552367,0.09361119,0.6808651
377,0.22552367,0.09361119,0.6808651
378,0.22552367,0.09361119,0.6808651
379,0.22552367,0.09361119,0.6808651
380,0.22552367,0.09361119,0.6808651
381,0.22552367,0.09361119,0.6808651
382,0.16745822,0.43070906,0.4018327
383,0.15475415,0.095530435,0.74971545
384,0.08872204,0.09329945,0.81797856
385,0.022883276,0.70046437,0.2766524
386,0.4536119,0.124313235,0.42207482
387,0.10781762,0.27043852,0.62174386
388,0.65121794,0.07108638,0.27769563
389,0.22552367,0.09361119,0.6808651
390,0.22552367,0.09361119,0.6808651
391,0.22552367,0.09361119,0.6808651
392,0.22552367,0.09361119,0.6808651
393,0.22552367,0.09361119,0.6808651
394,0.0389107,0.42679855,0.53429073
395,0.41542873,0.059538703,0.52503264
396,0.2614491,0.034743465,0.7038074
397,0.032860197,0.5819518,0.38518792
398,0.9620272,0.0039256266,0.03404715
399,0.06565523,0.033654787,0.90069
400,0.12144152,0.06811929,0.81043917
401,0.5614133,0.114427246,0.32415947
402,0.69923097,0.06386448,0.23690452
403,0.18380179,0.065841906,0.75035626
404,0.45534104,0.08972492,0.454934
405,0.17008424,0.06014484,0.7697709
406,0.1722843,0.068992056,0.7587237
407,0.034160607,0.2329854,0.732854
408,0.09765303,0.014734772,0.88761216
409,0.19405411,0.107683435,0.69826245
410,0.88436574,0.01358626,0.10204797
411,0.15671566,0.1579403,0.68534404
412,0.38478488,0.10943207,0.505783
413,0.44535506,0.019048892,0.5355961
414,0.08907742,0.49633756,0.41458508
415,0.3928536,0.04121829,0.56592816
416,0.87385696,0.011802599,0.114340454
417,0.47969502,0.11640098,0.403904
418,0.9655746,0.008678379,0.02574704
419,0.04011158,0.060441107,0.8994473
420,0.3748158,0.08876035,0.53642386
421,0.0839229,0.092236854,0.8238403
422,0.17008424,0.06014484,0.7697709
423,0.34164184,0.055909466,0.6024487
424,0.61686075,0.005541054,0.37759817
425,0.22552367,0.09361119,0.6808651
426,0.22552367,0.09361119,0.6808651
427,0.010768842,0.7803635,0.20886765
428,0.22552367,0.09361119,0.6808651
429,0.22552367,0.09361119,0.6808651
430,0.22552367,0.09361119,0.6808651
431,0.22552367,0.09361119,0.6808651
432,0.22552367,0.09361119,0.6808651
433,0.70707047,0.05569207,0.23723742
434,0.022664286,0.51565534,0.46168038
435,0.06541171,0.051189587,0.88339865
436,0.22552367,0.09361119,0.6808651
437,0.2951926,0.36234117,0.3424663
438,0.45373988,0.05405071,0.49220946
439,0.22552367,0.09361119,0.6808651
440,0.22552367,0.09361119,0.6808651
441,0.22552367,0.09361119,0.6808651
442,0.061839003,0.018407332,0.9197537
443,0.05428188,0.021100944,0.9246172
444,0.3612377,0.10329657,0.5354658
445,0.07039585,0.06367165,0.86593246
446,0.009138665,0.9230307,0.06783066
447,0.18241777,0.0127811795,0.80480105
448,0.1880108,0.086908914,0.72508025
449,0.042490516,0.07415797,0.8833516
450,0.40469405,0.08835398,0.5069519
451,0.117168024,0.052516244,0.83031577
452,0.13376808,0.039625615,0.8266063
453,0.07915407,0.15082939,0.77001655
454,0.11656665,0.016622845,0.8668105
455,0.05082668,0.0819323,0.867241
456,0.08691003,0.034574214,0.8785158
457,0.12790914,0.057026558,0.81506425
458,0.04016968,0.01916311,0.9406672
459,0.34520414,0.14554112,0.50925475
460,0.039130636,0.2201475,0.7407219
461,0.029863711,0.39720154,0.57293475
462,0.29581,0.08458127,0.61960876
463,0.037203383,0.029728256,0.93306845
464,0.0897915,0.25145432,0.65875417
465,0.23047186,0.07511775,0.6944103
466,0.36310765,0.102039315,0.53485304
467,0.43048304,0.09316125,0.47635573
468,0.15159266,0.053339425,0.7950679
469,0.011598708,0.78932124,0.19907998
470,0.053460017,0.106092796,0.84044725
471,0.19692,0.05960349,0.7434765
472,0.048210137,0.32817262,0.62361723
473,0.3915329,0.10337014,0.50509703
474,0.08743869,0.14315797,0.7694033
475,0.13967559,0.09212674,0.76819766
476,0.04148075,0.106495306,0.85202396
477,0.039397586,0.5663479,0.39425457
478,0.017416617,0.87894446,0.10363897
479,0.024350105,0.659635,0.31601495
480,0.2523998,0.017412532,0.7301877
481,0.18678778,0.01741544,0.79579675
482,0.1801617,0.039652783,0.7801855
483,0.09403509,0.099320866,0.806644
484,0.15783846,0.1898544,0.6523071
485,0.0065291757,0.91425055,0.07922024
486,0.111843236,0.11949252,0.76866424
487,0.03463219,0.06797229,0.89739555
488,0.0075916327,0.87494075,0.11746763
489,0.03593623,0.49573356,0.46833026
490,0.04462274,0.4036923,0.551685
491,0.14155632,0.11122666,0.7472171
492,0.2597879,0.11897408,0.621238
493,0.20252573,0.36678964,0.43068463
494,0.07372161,0.014540476,0.9117379
495,0.012350769,0.5062718,0.4813774
496,0.03029876,0.6024005,0.3673008
497,0.09126672,0.049331643,0.8594017
498,0.20656557,0.07193593,0.7214985
499,0.038057934,0.09975261,0.8621894
500,0.34707996,0.036027264,0.61689276
501,0.5178817,0.07281232,0.409306
502,0.06181478,0.18844867,0.7497365
503,0.48171327,0.08014661,0.4381401
504,0.07033838,0.106143005,0.8235186
505,0.02724037,0.5706639,0.40209574
506,0.4006393,0.040529136,0.5588316
507,0.45373988,0.05405071,0.49220946
508,0.021882309,0.6092018,0.3689159
509,0.07637157,0.09201331,0.8316151
510,0.08391914,0.020196788,0.895884
511,0.038129468,0.02687795,0.93499255
512,0.16803645,0.35483378,0.47712976
513,0.2032871,0.33630493,0.460408
514,0.07621938,0.07787488,0.8459058
515,0.91667044,0.012648472,0.070681095
516,0.06359836,0.023576556,0.9128251
517,0.49217886,0.01887569,0.4889454
518,0.07794827,0.01866963,0.90338206
519,0.0317205,0.3088324,0.6594471
520,0.06248896,0.030992737,0.90651834
521,0.053419564,0.6237988,0.32278162
522,0.08907742,0.49633756,0.41458508
523,0.24639563,0.10039827,0.6532061
524,0.55042297,0.0077595646,0.4418175
525,0.32274404,0.07201193,0.605244
526,0.046720512,0.14215891,0.81112045
527,0.07018305,0.02343519,0.9063817
528,0.23505558,0.10243197,0.6625125
529,0.3612377,0.10329657,0.5354658
530,0.23294963,0.080705635,0.68634474
531,0.42330348,0.082982354,0.49371412
532,0.03829849,0.6023531,0.35934842
533,0.02729092,0.45974112,0.512968
534,0.09416375,0.14158715,0.76424915
535,0.12120693,0.06702473,0.81176835
536,0.18466502,0.052587505,0.7627475
537,0.11417713,0.0057162186,0.8801066
538,0.033291906,0.039429635,0.92727846
539,0.030267065,0.18253018,0.7872027
540,0.05754377,0.3260132,0.6164431
541,0.11194106,0.08555436,0.80250454
542,0.09576152,0.29797465,0.6062639
543,0.036992863,0.7024627,0.26054448
544,0.013068923,0.8374135,0.14951758
545,0.07134081,0.12015817,0.808501
546,0.36120743,0.08473258,0.55406
547,0.20848005,0.14938629,0.64213365
548,0.37272263,0.01612424,0.6111531
549,0.08304099,0.32292166,0.59403735
550,0.012854574,0.73831344,0.24883202
551,0.023985766,0.8093807,0.16663347
552,0.018108439,0.6050609,0.37683073
553,0.070688404,0.02840658,0.90090495
554,0.032366082,0.56912386,0.39851004
555,0.24023746,0.16249044,0.5972721
556,0.16052409,0.08750936,0.75196654
557,0.38478488,0.10943207,0.505783
558,0.028403575,0.07249911,0.8990974
559,0.08084965,0.07026768,0.84888273
560,0.05625091,0.084051065,0.85969806
561,0.027227487,0.6524307,0.32034183
562,0.035350572,0.08824549,0.87640405
563,0.11554071,0.011314939,0.87314427
564,0.28653738,0.017182866,0.69627976
565,0.023751922,0.70037276,0.27587533
566,0.013948622,0.6635469,0.3225045
567,0.09656392,0.06744222,0.8359938
568,0.061501835,0.018800503,0.9196977
569,0.08112295,0.033452965,0.8854241
570,0.13590182,0.012675388,0.8514228
571,0.2238262,0.20165499,0.5745188
572,0.17965311,0.02550807,0.7948389
573,0.017385576,0.8482964,0.13431802
574,0.011503309,0.88161683,0.10687992
575,0.1360249,0.18393615,0.6800389
576,0.09620012,0.15008233,0.75371754
577,0.39677927,0.09396789,0.50925285
578,0.89183766,0.016388854,0.09177351
579,0.87385696,0.011802599,0.114340454
580,0.22552367,0.09361119,0.6808651
581,0.22552367,0.09361119,0.6808651
582,0.5003099,0.107689396,0.39200068
583,0.16309413,0.3856475,0.45125833
584,0.4536119,0.124313235,0.42207482
585,0.312833,0.175309,0.51185805
586,0.7612462,0.049752723,0.18900108
587,0.016324438,0.56788105,0.41579452
588,0.017359767,0.25621536,0.7264249
589,0.941769,0.0056103817,0.052620627
590,0.36310765,0.102039315,0.53485304
591,0.22552367,0.09361119,0.6808651
592,0.06606675,0.032142814,0.90179044
593,0.16681707,0.07454868,0.75863427
594,0.90484303,0.011321967,0.08383504
595,0.10584496,0.042905312,0.8512497
596,0.034100607,0.050672337,0.915227
597,0.94612414,0.0054439525,0.048431896
598,0.12812898,0.029046351,0.8428247
599,0.2429989,0.32191157,0.43508953
600,0.20147365,0.0934089,0.7051175
601,0.97456205,0.0049558464,0.020482073
602,0.80916476,0.02227375,0.16856144
603,0.18984303,0.14397451,0.6661825
604,0.9771598,0.0062448946,0.016595334
605,0.74890727,0.021351114,0.22974162
606,0.5592273,0.05504583,0.38572696
607,0.025007926,0.78131026,0.19368179
608,0.24535817,0.20596533,0.5486765
609,0.6769877,0.015318681,0.3076936
610,0.2010141,0.20797761,0.59100825
611,0.85946125,0.019804051,0.1207347
612,0.29979223,0.007526115,0.6926816
613,0.17735298,0.059812546,0.7628345
614,0.35465005,0.123732746,0.52161723
615,0.8377441,0.012746058,0.14950982
616,0.060064714,0.025303323,0.9146319
617,0.36310765,0.102039315,0.53485304
618,0.9191634,0.005751533,0.07508505
619,0.35612342,0.031913135,0.6119634
620,0.9871093,0.00403571,0.008855018
621,0.30472666,0.08829484,0.6069785
622,0.850757,0.010105557,0.13913739
623,0.97456205,0.0049558464,0.020482073
624,0.2852574,0.05997092,0.65477175
625,0.9728179,0.0037355865,0.023446446
626,0.97125655,0.0052365535,0.02350693
627,0.18171097,0.14212506,0.676164
628,0.9408664,0.0057044774,0.053429116
629,0.25989017,0.14265813,0.5974517
630,0.2024391,0.44600612,0.35155478
631,0.2597183,0.07369447,0.6665873
632,0.96745235,0.0073078196,0.02523987
633,0.8125458,0.0075955316,0.17985867
634,0.9756787,0.0052837394,0.019037599
635,0.8743351,0.012690159,0.11297469
636,0.94594955,0.005462063,0.048588384
637,0.90578526,0.009150493,0.08506422
638,0.22552367,0.09361119,0.6808651
639,0.22552367,0.09361119,0.6808651
640,0.22552367,0.09361119,0.6808651
641,0.22552367,0.09361119,0.6808651
642,0.22552367,0.09361119,0.6808651
643,0.20147365,0.0934089,0.7051175
644,0.48006815,0.102255344,0.41767654
645,0.25520214,0.09054596,0.65425193
646,0.027221017,0.7177075,0.2550714
647,0.04202856,0.0915636,0.8664078
648,0.7642189,0.012933062,0.22284797
649,0.9427173,0.009907375,0.047375306
650,0.36310765,0.102039315,0.53485304
651,0.50082165,0.042398464,0.45677993
652,0.021238254,0.84137356,0.1373882
653,0.07504063,0.35067675,0.5742826
654,0.02470329,0.7845716,0.19072506
655,0.36310765,0.102039315,0.53485304
656,0.031840578,0.22521032,0.7429491
657,0.18538454,0.03165488,0.78296053
658,0.034556393,0.43583864,0.5296049
659,0.954595,0.011414905,0.033990033
660,0.124396555,0.11859336,0.75701004
661,0.13012064,0.08471043,0.785169
662,0.36310765,0.102039315,0.53485304
663,0.29032403,0.12929899,0.580377
664,0.0478441,0.064078026,0.8880779
665,0.9531386,0.0046585174,0.042202935
666,0.6833011,0.06474684,0.25195208
667,0.20147365,0.0934089,0.7051175
668,0.35790446,0.090725824,0.55136967
669,0.6134131,0.03534909,0.35123786
670,0.033574544,0.4947336,0.47169182
671,0.09113402,0.046459977,0.862406
672,0.8322832,0.027503252,0.14021355
673,0.1866928,0.12794553,0.6853617
674,0.0175038,0.816564,0.16593207
675,0.016716592,0.4464939,0.5367895
676,0.013235388,0.8337804,0.15298425
677,0.012486478,0.90688455,0.08062896
678,0.02619125,0.76851755,0.20529117
679,0.058305502,0.094893806,0.8468007
680,0.9493811,0.0042712283,0.046347633
681,0.24070226,0.0370921,0.72220564
682,0.011224115,0.38024756,0.6085283
683,0.0049484,0.9125415,0.08251003
684,0.67605925,0.019690488,0.30425027
685,0.61319673,0.055758152,0.33104512
686,0.57545984,0.10922516,0.315315
687,0.26096925,0.14229676,0.59673405
688,0.78372496,0.04125118,0.1750239
689,0.03521998,0.039021827,0.9257582
690,0.060198557,0.05598128,0.8838202
691,0.029615099,0.39733237,0.5730525
692,0.07446459,0.27674475,0.64879066
693,0.4563198,0.13592686,0.40775338
694,0.22552367,0.09361119,0.6808651
695,0.22552367,0.09361119,0.6808651
696,0.22552367,0.09361119,0.6808651
697,0.22552367,0.09361119,0.6808651
698,0.15704212,0.024731178,0.8182267
699,0.79602766,0.01995246,0.18401988
