conversation_num,batch_num,vis_img,int_verb,ort_img,rep_man,soc_pers,team_size,score,duration,efficiency,speaker_nickname,message,timestamp,message_lower_with_punc,positive_bert,negative_bert,neutral_bert,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies,hear,home,conjunction,certainty,inclusive,bio,achievement,adverbs,anxiety,third_person,negation,swear,death,health,see,body,family,negative_affect,quantifier,positive_affect,insight,humans,present_tense,future_tense,past_tense,relative,sexual,inhibition,sadness,social,indefinite_pronoun,religion,work,money,causation,anger,first_person_singular,feel,tentativeness,exclusive,verbs,friends,article,argue,auxiliary_verbs,cognitive_mech,preposition,first_person_plural,percept,second_person,positive_words,first_person,nltk_english_stopwords,hedge_words,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,hedge_naive,textblob_subjectivity,textblob_polarity,positivity_zscore_chats,positivity_zscore_conversation,dale_chall_score,dale_chall_classification,time_diff,please,please_start,hashedge,indirect_(btw),hedges,factuality,deference,gratitude,apologizing,1st_person_pl.,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_(greeting),direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative
2ko6zswZxWcjTZyK9,5,High,Mixed,Low,High,High,8,84.28504195892147,420.0,0.2006786713307654,th6whkwWwb6cetJFD,agree,2021-12-02 18:17:55.256000+00:00,agree,0.26152518,0.17272578,0.565749,1,5,1,-0.8904354322005231,-0.8461141122266493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.2629717200048893,-0.5429429752367962,0.0496,easy,12.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ko6zswZxWcjTZyK9,5,High,Mixed,Low,High,High,8,84.28504195892147,420.0,0.2006786713307654,MS8Wp2iyGFjH5EpNN,ooh humor is good,2021-12-02 18:18:03.301000+00:00,"ooh, humor is good",0.95596075,0.008823053,0.035216168,4,17,1,-0.06981563157356285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.6000000000000001,0.7,1.9637599902069813,1.5704592860517783,0.1984,easy,8.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2ko6zswZxWcjTZyK9,5,High,Mixed,Low,High,High,8,84.28504195892147,420.0,0.2006786713307654,4pT5WRNrTcwRA87ns,agreed,2021-12-02 18:18:09.620000+00:00,agreed,0.20101444,0.20797773,0.5910079,1,6,1,-0.8904354322005231,-0.8461141122266493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.4570015038858992,-0.7270976186232879,0.0496,easy,6.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ko6zswZxWcjTZyK9,5,High,Mixed,Low,High,High,8,84.28504195892147,420.0,0.2006786713307654,muqg3kLb66cZTgz9L,thanks ,2021-12-02 18:18:10.175000+00:00,thanks :),0.9457716,0.007056182,0.047172274,1,7,1,-0.8904354322005231,-0.8461141122266493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.2,0.2,1.9310881277833654,1.5394502571643203,0.0496,easy,0.555,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2ko6zswZxWcjTZyK9,5,High,Mixed,Low,High,High,8,84.28504195892147,420.0,0.2006786713307654,4pT5WRNrTcwRA87ns,abstract nouns seem to be a good bet,2021-12-02 18:18:40.967000+00:00,abstract nouns seem to be a good bet,0.57305044,0.020971531,0.40597808,8,36,1,1.0243441025957176,1.1281521496355325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.019999999999999997,0.0,0.009999999999999998,0.0,0.009999999999999998,0.019999999999999997,0.009999999999999998,0.0,0.0,0.0,0.019999999999999997,0.0,0.03,0.0,0,0,1.0,0.0,0,0.0,0,0.6000000000000001,0.7,0.7359448173118811,0.4051337324878832,0.3968,easy,30.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2ko6zswZxWcjTZyK9,5,High,Mixed,Low,High,High,8,84.28504195892147,420.0,0.2006786713307654,th6whkwWwb6cetJFD,i think maybe abstract is a characteristic of the nouns that could be similar,2021-12-02 18:19:17.157000+00:00,i think maybe 'abstract' is a characteristic of the nouns that could be 'similar',0.058097463,0.042625595,0.8992769,14,77,1,2.3920437703073176,2.538342336679948,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.04,0.0,0.02,0.0,0.03,0.03,0.01,0.0,0.0,0.0,0.01,0.01,0.07,0.01,0,0,1.0,0.07142857142857142,2,0.10817307692307693,1,0.43333333333333335,-0.03333333333333333,-0.9152697412308274,-1.1620423066788366,5.458757142857143,medium,36.19,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2ko6zswZxWcjTZyK9,5,High,Mixed,Low,High,High,8,84.28504195892147,420.0,0.2006786713307654,4pT5WRNrTcwRA87ns,good point,2021-12-02 18:19:28.935000+00:00,good point,0.6418846,0.06979869,0.2883167,2,10,1,-0.616895498658203,-0.5640760748177662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.6000000000000001,0.7,0.9566639357432677,0.6146193574795574,0.0992,easy,11.778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2ko6zswZxWcjTZyK9,5,High,Mixed,Low,High,High,8,84.28504195892147,420.0,0.2006786713307654,muqg3kLb66cZTgz9L,this is an interesting game,2021-12-02 18:19:51.047000+00:00,this is an interesting game,0.96414787,0.003469838,0.032382306,5,27,1,0.20372430196875724,0.2820380374088831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0,0,1.0,0.0,0,0.0,0,0.45,0.04999999999999999,1.9900122740859736,1.595375460667432,7.0425,difficult,22.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2ko6zswZxWcjTZyK9,5,High,Mixed,Low,High,High,8,84.28504195892147,420.0,0.2006786713307654,rzZd8eruMRa7SxRdF,yes,2021-12-02 18:19:55.305000+00:00,yes,0.4800682,0.10225532,0.41767654,1,3,1,-0.8904354322005231,-0.8461141122266493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.43779404387939297,0.12215733443892232,0.0496,easy,4.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ko6zswZxWcjTZyK9,5,High,Mixed,Low,High,High,8,84.28504195892147,420.0,0.2006786713307654,MS8Wp2iyGFjH5EpNN,stop fussing with it,2021-12-02 18:20:27.035000+00:00,stop fussing with it,0.025790678,0.7109723,0.26323694,4,20,1,-0.06981563157356285,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.010000000000000002,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-1.018862566429135,-1.2603627778983104,0.1984,easy,31.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3SAs5zfZw4icWQqYs,5,Low,Low,Low,Low,High,6,79.36963322055009,407.0,0.1950113838342753,MrwHxPnPgwTFw6jKC,okay whats the plan  or are we all just adding random words,2021-11-29 18:10:20.178000+00:00,"okay, what's the plan ? or are we all just adding random words?",0.030936394,0.08091463,0.88814896,12,59,1,1.844963903222678,1.579420964286732,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.0,0.01,0.01,0.02,0.049999999999999996,0.0,0.01,0.0,0.0,0.0,0.01,0.06,0.0,2,0,1.0,0.08333333333333333,0,0.0,0,0.5,0.0,-1.0023626498293208,-0.8793722050490184,0.5952,easy,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3SAs5zfZw4icWQqYs,5,Low,Low,Low,Low,High,6,79.36963322055009,407.0,0.1950113838342753,FBFbWfWkrzecNSHEw,looks random to me,2021-11-29 18:10:50.267000+00:00,looks random to me,0.027357917,0.3903845,0.5822575,4,18,1,-0.06981563157356285,-0.08312741917298581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.019999999999999997,0.0,0,0,1.0,0.0,0,0.2,0,0.5,-0.5,-1.0138371602870206,-0.8935618701578733,0.1984,easy,30.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3SAs5zfZw4icWQqYs,5,Low,Low,Low,Low,High,6,79.36963322055009,407.0,0.1950113838342753,MrwHxPnPgwTFw6jKC,they need to be different from each other,2021-11-29 18:11:06.609000+00:00,they need to be different from each other,0.038041655,0.31880853,0.6431498,8,41,1,1.0243441025957176,0.8669002285182815,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.05999999999999999,0.0,0,0,1.0,0.0,1,0.0,0,0.4875,-0.0625,-0.9795793843090483,-0.8511978520767882,0.3968,easy,16.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3SAs5zfZw4icWQqYs,5,Low,Low,Low,Low,High,6,79.36963322055009,407.0,0.1950113838342753,FBFbWfWkrzecNSHEw,what was the original word,2021-11-29 18:11:07.570000+00:00,what was the original word,0.031391837,0.22304153,0.74556655,5,26,1,0.20372430196875724,0.15437949274983104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000002,0.0,1,0,1.0,0.0,0,0.0,0,0.75,0.375,-1.0009022560734335,-0.8775662457970316,0.248,easy,0.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3SAs5zfZw4icWQqYs,5,Low,Low,Low,Low,High,6,79.36963322055009,407.0,0.1950113838342753,MrwHxPnPgwTFw6jKC,cold,2021-11-29 18:11:14.568000+00:00,cold,0.2729405,0.22891827,0.49814126,1,4,1,-0.8904354322005231,-0.7956481549414364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,1.0,-0.6,-0.22636810100217078,0.08024196016926051,0.0496,easy,6.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3SAs5zfZw4icWQqYs,5,Low,Low,Low,Low,High,6,79.36963322055009,407.0,0.1950113838342753,FBFbWfWkrzecNSHEw,opposite to cold,2021-11-29 18:11:54.065000+00:00,opposite to cold?,0.04126166,0.08393346,0.87480485,3,16,1,-0.34335556511588294,-0.32063433109580264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,1,0,1.0,0.0,0,0.25,0,0.5,-0.3,-0.9692543267366941,-0.8384296290034422,0.1488,easy,39.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
