batch_num,round_num,gini_coefficient_num_words,gini_coefficient_num_chars,average_message_count,std_message_count,average_word_count,std_word_count,average_info_exchange_zscore_chats,std_info_exchange_zscore_chats,average_info_exchange_zscore_conversation,std_info_exchange_zscore_conversation,max_messages,min_messages,max_words,min_words,max_info_exchange_zscore_chats,min_info_exchange_zscore_chats,max_info_exchange_zscore_conversation,min_info_exchange_zscore_conversation
2ooC3jxB8hbbjRmT6,z5rYdtzGNzF6F2M3T,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
3NEkAaBTcobd7xXd6,5KcKREeNojiCixYq8,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
3NEkAaBTcobd7xXd6,KGgiHTvnwQJhdPa5S,0.0,0.0,1.0,0.0,4.0,0.0,-0.3080727563292617,0.0,0.0,0.0,1,1,4,4,-0.3080727563292617,-0.3080727563292617,0.0,0.0
3NEkAaBTcobd7xXd6,WkeeXETbyJZMfMy9o,0.3076923076923077,0.31746031746031744,2.5,0.5,13.0,8.0,0.4591145768545082,1.5669786765840965,1.1102230246251565e-16,1.1952286093343938,3,2,21,5,2.0260932534386047,-1.1078640997295883,1.1952286093343938,-1.1952286093343936
3NEkAaBTcobd7xXd6,k8eaojxhwoAKdowfi,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
3NEkAaBTcobd7xXd6,w842apd6QbEDEqaTv,0.19444444444444445,0.18518518518518517,3.0,0.0,18.0,7.0,1.2885153728320076,1.7210150547487275,0.0,1.6654083300081026,3,3,25,11,3.009530427580735,-0.43249968191672006,1.6654083300081026,-1.6654083300081026
3PvBH3xydmyRqpzvj,EFHApk6cxRFYGNvie,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
3PvBH3xydmyRqpzvj,JvQPyTbRJ8ka4krAo,0.0,0.0,1.0,0.0,9.0,0.0,1.1670830048839334,0.0,0.0,0.0,1,1,9,9,1.1670830048839334,1.1670830048839334,0.0,0.0
3PvBH3xydmyRqpzvj,KyugQp5478r9KqohR,0.0,0.0,1.0,0.0,2.0,0.0,-0.5539320498647942,0.0,0.0,0.0,1,1,2,2,-0.5539320498647942,-0.5539320498647942,0.0,0.0
3PvBH3xydmyRqpzvj,L3mJzrAzTB9Eb8c7s,0.0,0.0,2.0,0.0,7.0,0.0,-0.37028621912299087,0.0,0.0,0.0,2,2,7,7,-0.37028621912299087,-0.37028621912299087,0.0,0.0
3PvBH3xydmyRqpzvj,YeeX8CP92edtHgMo9,0.0,0.0,1.0,0.0,4.0,0.0,-0.3080727563292617,0.0,0.0,0.0,1,1,4,4,-0.3080727563292617,-0.3080727563292617,0.0,0.0
3Yjj9vWbpuxrRD5Wt,3Y4tcSMMhRr3o7QqB,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
3Yjj9vWbpuxrRD5Wt,JcL6vqqkkazW5ekN6,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
3Yjj9vWbpuxrRD5Wt,LG8F8EAsgYPgfQoow,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
3Yjj9vWbpuxrRD5Wt,ZfS7zZgb6HYd6ryqC,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
3Yjj9vWbpuxrRD5Wt,bhRSBwSwH4ML5KcWL,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
3bZEGD6zDerRWB6fH,3uPao3ajgXuw5K3z9,0.34942528735632183,0.3506243996157541,5.666666666666667,2.494438257849294,48.333333333333336,31.626290048347787,5.13831459979576,5.063266869613804,-2.9605947323337506e-16,2.396184318775619,9,3,82,6,9.766169163348803,-1.907655443129915,2.1794494717703365,-3.336956129026353
3bZEGD6zDerRWB6fH,EmytadvHDyKNrTEAL,0.18803418803418803,0.1685823754789272,2.6666666666666665,0.4714045207910317,13.0,4.546060565661952,0.24386292177594307,1.4365469740878964,-3.700743415417188e-17,2.0310646502747534,3,2,18,7,2.088306716232334,-1.41593685605885,2.622320593514444,-2.3262521394079747
3bZEGD6zDerRWB6fH,KybmoMbox5mfZjQyc,0.11627906976744186,0.13457281983178399,10.333333333333334,3.7712361663282534,57.333333333333336,12.81492185782739,2.2254859757126777,2.8571135650275483,2.9605947323337506e-16,3.063660701094638,13,5,75,45,4.606118556742004,-1.7922121904606092,3.1805192817387633,-4.138248683430885
3bZEGD6zDerRWB6fH,MstqKw3sj6SJBJKfw,0.29304029304029305,0.3198090692124105,7.333333333333333,2.0548046676563256,30.333333333333332,17.613126418163876,-0.7840444518680573,2.533501583772219,-2.7755575615628914e-16,3.743842398456633,10,5,55,15,2.3281768944890984,-3.877524349053559,4.761639321542452,-4.385720427736469
3bZEGD6zDerRWB6fH,gSNZTzM6mETzkioAa,0.09009009009009009,0.06896551724137931,8.666666666666666,2.8674417556808756,61.666666666666664,10.656244908763853,5.197533504950106,1.9031807347697212,-4.440892098500626e-16,2.6663863828785583,12,5,72,47,7.3075762279934775,2.6954685559727043,2.1623793387340613,-3.7565422088956697
3fWNSKi3CnN4BP6H6,4Cm29LGWCnMXscMnh,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
3fWNSKi3CnN4BP6H6,8dQCJgXSBh3ipWKmP,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
3fWNSKi3CnN4BP6H6,GvoDW9CBJ2fSbZZMT,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
3fWNSKi3CnN4BP6H6,dEqienfoykhpdF58b,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
3fWNSKi3CnN4BP6H6,fARgodpcSrpaYKo2J,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
3nWXHXhFYLDH958Kg,4DN5Xjc5QorJytDRq,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
3nWXHXhFYLDH958Kg,ZuWw6MfvXc37L5qw6,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
3nWXHXhFYLDH958Kg,bqLfJ6FgsjndBBfDS,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
3nWXHXhFYLDH958Kg,iWzfz7Cf2THfFP9BX,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
3nWXHXhFYLDH958Kg,ovFWLSXBsjbThhFmq,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
4ZNhAxxqyw2w3JK5D,D7Ta69oevSrEokay4,0.36036036036036034,0.3780487804878049,6.666666666666667,3.2998316455372216,49.333333333333336,33.993463423951894,4.830241843466498,4.821814394300958,-1.4802973661668753e-16,2.3956109232899716,11,3,96,16,11.608616586045603,0.7967967857609425,3.354982795495058,-2.0855298458482796
4ZNhAxxqyw2w3JK5D,GZTN6yktjmxdreHRG,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
4ZNhAxxqyw2w3JK5D,LQ3tA4xJN9FE226eW,0.34285714285714286,0.3862788963460104,4.666666666666667,2.357022603955158,35.0,24.779023386727733,3.643419203531117,3.517099326495893,-2.9605947323337506e-16,1.338928707987648,8,3,70,16,8.599086158464868,0.7967967857609426,1.86326892181975,-1.2236392919413288
4ZNhAxxqyw2w3JK5D,qgKJw5qAqqgn8ZWdk,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
4ZNhAxxqyw2w3JK5D,ugudBFurEfjupq7Rp,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
4pfDe37RMvMTeNyyx,3J3e2KnDcLRdETaHL,0.0,0.0,2.0,0.0,19.0,0.0,2.5800253033033993,0.0,0.0,0.0,2,2,19,19,2.5800253033033993,2.5800253033033993,0.0,0.0
4pfDe37RMvMTeNyyx,6F3N3mZCdiub5pykp,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
4pfDe37RMvMTeNyyx,AQ6aPeRxkDXfYXaTd,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
4pfDe37RMvMTeNyyx,NghEWGJvBSMST8iev,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
4pfDe37RMvMTeNyyx,sCmq2bQodWQy7YEye,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
5BXyZCbxhyecRKJBX,394gE658uB4mb3Hff,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
5BXyZCbxhyecRKJBX,Fx24RmKKX2T6H3fKY,0.2982456140350877,0.2927689594356261,2.0,0.816496580927726,12.666666666666666,6.944222218666553,0.8590102485546716,0.6745904968734804,3.700743415417188e-17,0.31108550841912763,3,1,21,4,1.53437466636754,-0.06221346279372917,0.21997067253203006,-0.4399413450640599
5BXyZCbxhyecRKJBX,WMdtofXa8GBfQpyof,0.0,0.0,1.0,0.0,2.0,0.0,-0.5539320498647942,0.0,0.0,0.0,1,1,2,2,-0.5539320498647942,-0.5539320498647942,0.0,0.0
5BXyZCbxhyecRKJBX,nghhTxYgRQgsvC6jy,0.0,0.0,2.0,0.0,8.0,0.0,-0.12442692558745833,0.0,0.0,0.0,2,2,8,8,-0.12442692558745833,-0.12442692558745833,0.0,0.0
5BXyZCbxhyecRKJBX,sPSfuJS3ezthJt9DZ,0.0,0.0,2.0,0.0,4.0,0.0,-1.1078640997295883,0.0,0.0,0.0,2,2,4,4,-1.1078640997295883,-1.1078640997295883,0.0,0.0
5DhcezxNKagYNQ7G8,8TAYpguCaBustM9Jy,0.45925925925925926,0.43727598566308246,4.0,2.943920288775949,15.0,13.140268896284683,-0.8225255360911592,0.2576621321238093,5.181040781584064e-16,1.2694745917998178,8,1,33,2,-0.5539320498647942,-1.1700775625233175,1.7800494669380176,-1.0923030819846915
5DhcezxNKagYNQ7G8,Ft3E5DHduLXN523xn,0.5277777777777778,0.5476190476190477,4.666666666666667,5.185449728701348,16.0,17.048949136725895,-1.0279073736440003,1.4234889900595271,-1.4802973661668753e-16,0.7322243103148294,12,1,40,2,0.42950512427733584,-2.9592951953445423,1.0353955054856832,-0.5316895838980535
5DhcezxNKagYNQ7G8,GLM6B5Q38vxPaMp9L,0.4090909090909091,0.4056603773584906,3.5,1.5,11.0,9.0,-1.0782546471524157,0.5213280396482376,2.220446049250313e-16,1.4401645996461914,5,2,20,2,-0.5569266075041782,-1.5995826868006533,1.4401645996461916,-1.4401645996461911
5DhcezxNKagYNQ7G8,MNrkXRoqFF5vhPjk9,0.5376344086021505,0.5060827250608273,3.6666666666666665,3.091206165165235,10.333333333333334,11.785113019775793,-1.5393655957665136,0.7811809137024069,6.47630097698008e-17,0.9075234542748728,8,1,27,2,-0.5539320498647942,-2.4645820506340934,1.1899282346174593,-1.0114389994248403
5DhcezxNKagYNQ7G8,cuym3bAzhsZu3t4ZH,0.16666666666666666,0.25,1.0,0.0,1.5,0.5,-0.6768616966325605,0.12292964676776624,0.0,1.0,1,1,2,1,-0.5539320498647942,-0.7997913434003266,1.0,-1.0
5epDc2R42NQvdtjvW,2Q8Cbwb8Lr7dw9RJJ,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
5epDc2R42NQvdtjvW,6BASq3foqYNfhcSFz,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
5epDc2R42NQvdtjvW,SLwXEkPuA6vLPpnHd,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
5epDc2R42NQvdtjvW,m4E6gEmeRF65JhDqc,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
5epDc2R42NQvdtjvW,yDrsG56ZBKJx9YbGd,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
6XZss3jqLimhGLCmh,7HmK3zAAEWHtLkvw8,0.3333333333333333,0.30687830687830686,1.6666666666666667,0.4714045207910317,9.333333333333334,5.792715732327589,0.3060763845696722,1.7000055242104737,3.700743415417188e-17,1.4232501627054275,2,1,17,3,2.6422387660971283,-1.353723393265121,1.9611613513818404,-1.3728129459672882
6XZss3jqLimhGLCmh,KSMFYwuv5cxfPadAw,0.24242424242424243,0.2222222222222222,3.6666666666666665,1.247219128924647,18.333333333333332,8.178562764256865,0.5914149482081014,0.6306004930735908,-1.8503717077085943e-16,0.4896153998019666,5,2,28,8,1.4099477407800813,-0.12442692558745827,0.6671243849949906,-0.4941662111074008
6XZss3jqLimhGLCmh,Z4ELk2qk3tkHPZjbq,0.0851063829787234,0.0819277108433735,4.0,0.816496580927726,31.333333333333332,5.2493385826745405,3.2751293561677155,1.6329287499677259,2.9605947323337506e-16,1.5916448515084427,5,3,36,24,5.222264069400527,1.2263019100382784,2.168692188036747,-1.6064386578049974
6XZss3jqLimhGLCmh,c6biG65qtrkEcnvTQ,0.007751937984496124,0.0069084628670120895,7.333333333333333,0.9428090415820634,28.666666666666668,0.4714045207910317,-0.8659975497132347,1.0486132285684453,-5.181040781584064e-16,1.1650021621871296,8,6,29,28,0.610156397379755,-1.7270041700274958,1.6380991009345427,-0.971753703944221
6XZss3jqLimhGLCmh,uCkuZSZMPZnfs5c9y,0.3333333333333333,0.3492063492063492,4.333333333333333,0.4714045207910317,30.0,19.026297590440446,2.598766752475053,3.8715690414667496,-1.8503717077085943e-16,2.17081364268542,5,4,56,11,7.802289372703926,-1.478150318852579,2.8934715350262676,-2.3352821444109644
6seg5YY9TJdxrBX2j,4dsQuYvZBk2ubMbbs,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
6seg5YY9TJdxrBX2j,EuWuzELJ85gCRJ7iG,0.4230769230769231,0.43333333333333335,2.0,1.0,6.5,5.5,-0.6161455126585234,0.18364583074180335,-5.551115123125783e-17,0.5773502691896257,3,1,12,1,-0.43249968191671995,-0.7997913434003266,0.5773502691896257,-0.5773502691896258
6seg5YY9TJdxrBX2j,erwChxjEYAh5fjonG,0.0,0.0,1.0,0.0,3.0,0.0,-0.3080727563292617,0.0,0.0,0.0,1,1,3,3,-0.3080727563292617,-0.3080727563292617,0.0,0.0
6seg5YY9TJdxrBX2j,oke7r3XtDsDj3s8ZG,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
6seg5YY9TJdxrBX2j,szSjfCAvhpE7myHmN,0.0,0.03164556962025317,1.5,0.5,17.0,0.0,2.242343094396965,0.39989567170016327,-2.220446049250313e-16,1.0051414220648334,2,1,17,17,2.6422387660971283,1.8424474226968017,1.0051414220648331,-1.0051414220648336
6zRJefdcGr4fMssj3,J9GPQEfAgSEKrHiau,0.23809523809523808,0.26262626262626265,1.6666666666666667,0.4714045207910317,4.666666666666667,2.0548046676563256,-0.5954076917272803,0.20287428598144228,2.9605947323337506e-16,0.8517571227048423,2,1,7,2,-0.37028621912299087,-0.8620048061940558,1.2004900959975624,-0.6859943405700353
6zRJefdcGr4fMssj3,SsyK76J46L5BDxLp2,0.2222222222222222,0.26851851851851855,2.0,0.0,6.0,2.8284271247461903,-0.6161455126585232,0.6953950947068357,0.0,1.2649110640673518,2,2,8,2,-0.12442692558745827,-1.5995826868006533,0.8944271909999159,-1.7888543819998317
6zRJefdcGr4fMssj3,kKPb27pvJk9Bcz7rw,0.0,0.0,1.0,0.0,8.0,0.0,0.9212237113484009,0.0,0.0,0.0,1,1,8,8,0.9212237113484009,0.9212237113484009,0.0,0.0
6zRJefdcGr4fMssj3,kYD9hKq5iGKpk4mCm,0.0,0.0,1.0,0.0,3.0,0.0,-0.3080727563292617,0.0,0.0,0.0,1,1,3,3,-0.3080727563292617,-0.3080727563292617,0.0,0.0
6zRJefdcGr4fMssj3,upbySoDsAXzZAGF9N,0.3333333333333333,0.4,1.0,0.0,3.0,2.0,-0.3080727563292617,0.49171858707106497,0.0,1.0,1,1,5,1,0.18364583074180332,-0.7997913434003266,1.0,-1.0
6zhqfetmB7PrJKGeJ,5eHTs4csHv7q2cYmm,0.21428571428571427,0.1897810218978102,2.3333333333333335,1.247219128924647,9.333333333333334,4.027681991198191,-0.3090709422090564,0.5433517863770707,-2.220446049250313e-16,1.1015141094572203,4,1,15,6,0.42950512427733584,-0.8620048061940558,1.3063945294843615,-1.3880441875771343
6zhqfetmB7PrJKGeJ,EmwMPye6mvFKZBqEm,0.48148148148148145,0.46825396825396826,2.0,1.4142135623730951,6.0,5.715476066494082,-0.6980986105037008,0.28612209962082713,-4.255854927729767e-16,1.5974116995724783,4,1,14,1,-0.3080727563292617,-0.9864317317815142,1.8569533817705177,-2.0426487199475707
6zhqfetmB7PrJKGeJ,KA7tpqN2LBub877N7,0.2318840579710145,0.25396825396825395,2.3333333333333335,0.4714045207910317,7.666666666666667,3.7712361663282534,-0.7188364314349439,0.3894750049626673,0.0,1.218543591689885,3,2,13,5,-0.1866403883811875,-1.1078640997295883,1.6922282244532987,-1.1281521496355325
6zhqfetmB7PrJKGeJ,REWg2goYTJzGG7jy9,0.05555555555555555,0.10975609756097561,1.0,0.0,4.5,0.5,-0.06221346279372918,0.24585929353553249,0.0,1.0,1,1,5,4,0.18364583074180332,-0.3080727563292617,1.0,-1.0
6zhqfetmB7PrJKGeJ,WQZj6jFQazPJJ23WW,0.0,0.015151515151515152,1.0,0.0,4.0,0.0,-0.2261196584840842,0.1158991824511393,-2.9605947323337506e-16,0.9999999999999999,1,1,4,4,-0.06221346279372917,-0.3080727563292617,1.4142135623730947,-0.7071067811865478
7RJc435tuN52XXG8M,K56Aojqw6F35SEpP4,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
7RJc435tuN52XXG8M,PJPajPRoK6Z7emyXu,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
7RJc435tuN52XXG8M,eb3diH3hhruisEyM2,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
7RJc435tuN52XXG8M,sf4si4skCuF4GkdBv,0.0380952380952381,0.052478134110787174,4.333333333333333,1.247219128924647,23.333333333333332,1.699673171197595,0.9597047955715028,1.280739204676362,-5.921189464667501e-16,2.064999395438303,6,3,25,21,2.51781184050967,-0.6191400702979075,2.463898630255918,-2.5896077440444865
7RJc435tuN52XXG8M,wjdgbRSWfaywyN7aD,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
7ZfYLBdJsgrS5ZrH8,DnrigE6QmfjEnSbXA,0.0,0.0,1.0,0.0,7.0,0.0,0.6753644178128684,0.0,0.0,0.0,1,1,7,7,0.6753644178128684,0.6753644178128684,0.0,0.0
7ZfYLBdJsgrS5ZrH8,FYbF7fZmFERcZkkEH,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
7ZfYLBdJsgrS5ZrH8,Kue6tysb5PWqAipgv,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
7ZfYLBdJsgrS5ZrH8,WZn3Drxntwhyn3u3N,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
7ZfYLBdJsgrS5ZrH8,mQLLYvsaFQqSq7dDe,0.0,0.0,1.0,0.0,1.0,0.0,-0.7997913434003266,0.0,0.0,0.0,1,1,1,1,-0.7997913434003266,-0.7997913434003266,0.0,0.0
